question_id,axis,opponent,rubric_oe_mean,rubric_opp_mean,rubric_margin,rubric_winner,rubric_n_judges_oe,rubric_n_judges_opp,rubric_n_judges_common,rubric_judge_diff_sd,pw_llm_margin,pw_llm_winner,pw_llm_net,pw_llm_n_judges,pw_llm_agreement,pw_human_margin,pw_human_winner,pw_human_net,pw_human_n_ratings,instrument_flip_llm,instrument_flip_vs_human,excluded_reason
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,clinical_utility,gpt-5.5,3.75,3.75,0.0,tie,4,4,4,0.7071,-0.25,gpt-5.5,-1,4,0.5,,,,0,False,False,no_human_pairwise
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,completeness,gpt-5.5,3.75,3.5,0.25,openevidence,4,4,4,0.433,-0.5,gpt-5.5,-2,4,0.75,,,,0,True,False,no_human_pairwise
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,source_quality,gpt-5.5,3.5,2.75,0.75,openevidence,4,4,4,0.433,0.25,openevidence,1,4,0.5,,,,0,False,False,no_human_pairwise
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,verifiability,gpt-5.5,3.0,2.5,0.5,openevidence,4,4,4,0.5,0.75,openevidence,3,4,0.75,,,,0,False,False,no_human_pairwise
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,accuracy,claude-opus-4-8,3.75,3.75,0.0,tie,4,4,4,0.0,0.25,openevidence,1,4,0.5,,,,0,False,False,no_human_pairwise
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,clinical_utility,claude-opus-4-8,3.75,4.0,-0.25,claude-opus-4-8,4,4,4,0.433,0.0,tie,0,4,0.5,,,,0,False,False,no_human_pairwise
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,completeness,claude-opus-4-8,3.75,3.75,0.0,tie,4,4,4,0.0,0.5,openevidence,2,4,0.5,,,,0,False,False,no_human_pairwise
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,source_quality,claude-opus-4-8,2.75,3.0,-0.25,claude-opus-4-8,4,4,4,0.433,0.5,openevidence,2,4,0.75,,,,0,True,False,no_human_pairwise
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,verifiability,claude-opus-4-8,3.25,3.0,0.25,openevidence,4,4,4,0.433,0.5,openevidence,2,4,0.75,,,,0,False,False,no_human_pairwise
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,accuracy,gemini-3.1-pro,3.75,3.75,0.0,tie,4,4,4,0.0,0.5,openevidence,2,4,0.5,,,,0,False,False,no_human_pairwise
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,clinical_utility,gemini-3.1-pro,3.75,3.75,0.0,tie,4,4,4,0.0,0.5,openevidence,2,4,0.5,,,,0,False,False,no_human_pairwise
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,completeness,gemini-3.1-pro,3.75,3.75,0.0,tie,4,4,4,0.0,1.0,openevidence,4,4,1.0,,,,0,False,False,no_human_pairwise
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,source_quality,gemini-3.1-pro,2.75,3.0,-0.25,gemini-3.1-pro,4,4,4,0.433,1.0,openevidence,4,4,1.0,,,,0,True,False,no_human_pairwise
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,verifiability,gemini-3.1-pro,3.25,2.75,0.5,openevidence,4,4,4,0.5,1.0,openevidence,4,4,1.0,,,,0,False,False,no_human_pairwise
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,accuracy,gpt-5.5,3.75,4.0,-0.25,gpt-5.5,4,4,4,0.433,-0.25,gpt-5.5,-1,4,0.5,,,,0,False,False,no_human_pairwise
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,clinical_utility,gpt-5.5,3.75,4.0,-0.25,gpt-5.5,4,4,4,0.433,-0.75,gpt-5.5,-3,4,0.75,,,,0,False,False,no_human_pairwise
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,completeness,gpt-5.5,3.75,4.0,-0.25,gpt-5.5,4,4,4,0.433,-0.75,gpt-5.5,-3,4,0.75,,,,0,False,False,no_human_pairwise
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,source_quality,gpt-5.5,2.75,3.25,-0.5,gpt-5.5,4,4,4,0.5,0.0,tie,0,4,0.5,,,,0,False,False,no_human_pairwise
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,verifiability,gpt-5.5,3.25,3.25,0.0,tie,4,4,4,0.7071,0.5,openevidence,2,4,0.75,,,,0,False,False,no_human_pairwise
4235408c-3fd3-4971-8dd0-6f0dbf4828cb,accuracy,gemini-3.1-pro,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
4235408c-3fd3-4971-8dd0-6f0dbf4828cb,clinical_utility,gemini-3.1-pro,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
4235408c-3fd3-4971-8dd0-6f0dbf4828cb,completeness,gemini-3.1-pro,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
4235408c-3fd3-4971-8dd0-6f0dbf4828cb,source_quality,gemini-3.1-pro,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
4235408c-3fd3-4971-8dd0-6f0dbf4828cb,verifiability,gemini-3.1-pro,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
4458569d-0a11-4196-9350-dc1de4e27565,accuracy,claude-opus-4-8,4.0,4.0,0.0,tie,4,4,4,0.0,0.75,openevidence,3,4,0.75,0.0,tie,0,1,False,False,
4458569d-0a11-4196-9350-dc1de4e27565,clinical_utility,claude-opus-4-8,4.0,3.75,0.25,openevidence,4,4,4,0.433,1.0,openevidence,4,4,1.0,1.0,openevidence,1,1,False,False,
4458569d-0a11-4196-9350-dc1de4e27565,completeness,claude-opus-4-8,4.0,3.75,0.25,openevidence,4,4,4,0.433,1.0,openevidence,4,4,1.0,1.0,openevidence,1,1,False,False,
4458569d-0a11-4196-9350-dc1de4e27565,source_quality,claude-opus-4-8,4.0,2.25,1.75,openevidence,4,4,4,0.433,1.0,openevidence,4,4,1.0,1.0,openevidence,1,1,False,False,
4458569d-0a11-4196-9350-dc1de4e27565,verifiability,claude-opus-4-8,3.5,2.75,0.75,openevidence,4,4,4,0.433,1.0,openevidence,4,4,1.0,1.0,openevidence,1,1,False,False,
4458569d-0a11-4196-9350-dc1de4e27565,accuracy,gemini-3.1-pro,4.0,3.75,0.25,openevidence,4,4,4,0.433,0.75,openevidence,3,4,0.75,,,,0,False,False,no_human_pairwise
4458569d-0a11-4196-9350-dc1de4e27565,clinical_utility,gemini-3.1-pro,4.0,3.5,0.5,openevidence,4,4,4,0.5,0.5,openevidence,2,4,0.75,,,,0,False,False,no_human_pairwise
4458569d-0a11-4196-9350-dc1de4e27565,completeness,gemini-3.1-pro,4.0,3.75,0.25,openevidence,4,4,4,0.433,0.25,openevidence,1,4,0.5,,,,0,False,False,no_human_pairwise
4458569d-0a11-4196-9350-dc1de4e27565,source_quality,gemini-3.1-pro,4.0,2.25,1.75,openevidence,4,4,4,0.433,1.0,openevidence,4,4,1.0,,,,0,False,False,no_human_pairwise
4458569d-0a11-4196-9350-dc1de4e27565,verifiability,gemini-3.1-pro,3.5,2.75,0.75,openevidence,4,4,4,0.433,1.0,openevidence,4,4,1.0,,,,0,False,False,no_human_pairwise
4458569d-0a11-4196-9350-dc1de4e27565,accuracy,gpt-5.5,4.0,4.0,0.0,tie,4,4,4,0.0,0.25,openevidence,1,4,0.75,,,,0,False,False,no_human_pairwise
4458569d-0a11-4196-9350-dc1de4e27565,clinical_utility,gpt-5.5,4.0,4.0,0.0,tie,4,4,4,0.0,0.25,openevidence,1,4,0.5,,,,0,False,False,no_human_pairwise
4458569d-0a11-4196-9350-dc1de4e27565,completeness,gpt-5.5,4.0,4.0,0.0,tie,4,4,4,0.0,1.0,openevidence,4,4,1.0,,,,0,False,False,no_human_pairwise
4458569d-0a11-4196-9350-dc1de4e27565,source_quality,gpt-5.5,4.0,3.0,1.0,openevidence,4,4,4,0.7071,1.0,openevidence,4,4,1.0,,,,0,False,False,no_human_pairwise
4458569d-0a11-4196-9350-dc1de4e27565,verifiability,gpt-5.5,3.5,3.25,0.25,openevidence,4,4,4,0.433,1.0,openevidence,4,4,1.0,,,,0,False,False,no_human_pairwise
4538103f-6bda-4be4-8e38-ee72351a88d4,accuracy,claude-opus-4-8,4.0,4.0,0.0,tie,4,4,4,0.0,0.0,tie,0,4,1.0,,,,0,False,False,no_human_pairwise
4538103f-6bda-4be4-8e38-ee72351a88d4,clinical_utility,claude-opus-4-8,4.0,4.0,0.0,tie,4,4,4,0.0,0.25,openevidence,1,4,0.75,,,,0,False,False,no_human_pairwise
4538103f-6bda-4be4-8e38-ee72351a88d4,completeness,claude-opus-4-8,4.0,4.0,0.0,tie,4,4,4,0.0,-0.25,claude-opus-4-8,-1,4,0.5,,,,0,False,False,no_human_pairwise
4538103f-6bda-4be4-8e38-ee72351a88d4,source_quality,claude-opus-4-8,3.25,3.25,0.0,tie,4,4,4,0.0,0.75,openevidence,3,4,0.75,,,,0,False,False,no_human_pairwise
4538103f-6bda-4be4-8e38-ee72351a88d4,verifiability,claude-opus-4-8,3.25,3.25,0.0,tie,4,4,4,0.0,0.75,openevidence,3,4,0.75,,,,0,False,False,no_human_pairwise
4538103f-6bda-4be4-8e38-ee72351a88d4,accuracy,gemini-3.1-pro,4.0,3.5,0.5,openevidence,4,4,4,0.5,0.5,openevidence,2,4,0.5,0.0,tie,0,1,False,False,
4538103f-6bda-4be4-8e38-ee72351a88d4,clinical_utility,gemini-3.1-pro,4.0,3.75,0.25,openevidence,4,4,4,0.433,0.75,openevidence,3,4,0.75,1.0,openevidence,1,1,False,False,
4538103f-6bda-4be4-8e38-ee72351a88d4,completeness,gemini-3.1-pro,4.0,3.5,0.5,openevidence,4,4,4,0.5,1.0,openevidence,4,4,1.0,1.0,openevidence,1,1,False,False,
4538103f-6bda-4be4-8e38-ee72351a88d4,source_quality,gemini-3.1-pro,3.25,2.5,0.75,openevidence,4,4,4,0.433,1.0,openevidence,4,4,1.0,1.0,openevidence,1,1,False,False,
4538103f-6bda-4be4-8e38-ee72351a88d4,verifiability,gemini-3.1-pro,3.25,2.5,0.75,openevidence,4,4,4,0.433,1.0,openevidence,4,4,1.0,1.0,openevidence,1,1,False,False,
4538103f-6bda-4be4-8e38-ee72351a88d4,accuracy,gpt-5.5,4.0,4.0,0.0,tie,4,4,4,0.0,0.0,tie,0,4,1.0,,,,0,False,False,no_human_pairwise
4538103f-6bda-4be4-8e38-ee72351a88d4,clinical_utility,gpt-5.5,4.0,4.0,0.0,tie,4,4,4,0.0,0.25,openevidence,1,4,0.5,,,,0,False,False,no_human_pairwise
4538103f-6bda-4be4-8e38-ee72351a88d4,completeness,gpt-5.5,4.0,4.0,0.0,tie,4,4,4,0.0,0.75,openevidence,3,4,0.75,,,,0,False,False,no_human_pairwise
4538103f-6bda-4be4-8e38-ee72351a88d4,source_quality,gpt-5.5,3.25,3.25,0.0,tie,4,4,4,0.0,0.0,tie,0,4,0.5,,,,0,False,False,no_human_pairwise
4538103f-6bda-4be4-8e38-ee72351a88d4,verifiability,gpt-5.5,3.25,3.25,0.0,tie,4,4,4,0.0,0.25,openevidence,1,4,0.5,,,,0,False,False,no_human_pairwise
454abea2-1212-4ca5-b234-e91300e15e22,accuracy,claude-opus-4-8,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
454abea2-1212-4ca5-b234-e91300e15e22,clinical_utility,claude-opus-4-8,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
454abea2-1212-4ca5-b234-e91300e15e22,completeness,claude-opus-4-8,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
454abea2-1212-4ca5-b234-e91300e15e22,source_quality,claude-opus-4-8,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
454abea2-1212-4ca5-b234-e91300e15e22,verifiability,claude-opus-4-8,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
454abea2-1212-4ca5-b234-e91300e15e22,accuracy,gemini-3.1-pro,,,,,0,0,0,,,,,0,,0.0,tie,0,2,False,False,no_rubric;no_llm_pairwise
454abea2-1212-4ca5-b234-e91300e15e22,clinical_utility,gemini-3.1-pro,,,,,0,0,0,,,,,0,,-1.0,gemini-3.1-pro,-2,2,False,False,no_rubric;no_llm_pairwise
454abea2-1212-4ca5-b234-e91300e15e22,completeness,gemini-3.1-pro,,,,,0,0,0,,,,,0,,-1.0,gemini-3.1-pro,-2,2,False,False,no_rubric;no_llm_pairwise
454abea2-1212-4ca5-b234-e91300e15e22,source_quality,gemini-3.1-pro,,,,,0,0,0,,,,,0,,-0.5,gemini-3.1-pro,-1,2,False,False,no_rubric;no_llm_pairwise
454abea2-1212-4ca5-b234-e91300e15e22,verifiability,gemini-3.1-pro,,,,,0,0,0,,,,,0,,-0.5,gemini-3.1-pro,-1,2,False,False,no_rubric;no_llm_pairwise
45b205af-f8ef-4b71-97a6-683ffc049b39,accuracy,claude-opus-4-8,3.0,4.0,-1.0,claude-opus-4-8,4,4,4,0.0,-0.5,claude-opus-4-8,-2,4,0.5,,,,0,False,False,no_human_pairwise
45b205af-f8ef-4b71-97a6-683ffc049b39,clinical_utility,claude-opus-4-8,3.25,4.0,-0.75,claude-opus-4-8,4,4,4,0.433,0.0,tie,0,4,0.5,,,,0,False,False,no_human_pairwise
45b205af-f8ef-4b71-97a6-683ffc049b39,completeness,claude-opus-4-8,3.75,4.0,-0.25,claude-opus-4-8,4,4,4,0.433,0.75,openevidence,3,4,0.75,,,,0,True,False,no_human_pairwise
45b205af-f8ef-4b71-97a6-683ffc049b39,source_quality,claude-opus-4-8,2.5,3.25,-0.75,claude-opus-4-8,4,4,4,0.433,-0.5,claude-opus-4-8,-2,4,0.75,,,,0,False,False,no_human_pairwise
45b205af-f8ef-4b71-97a6-683ffc049b39,verifiability,claude-opus-4-8,2.25,3.25,-1.0,claude-opus-4-8,4,4,4,0.0,-0.5,claude-opus-4-8,-2,4,0.5,,,,0,False,False,no_human_pairwise
45b205af-f8ef-4b71-97a6-683ffc049b39,accuracy,gemini-3.1-pro,3.0,3.0,0.0,tie,4,4,4,0.7071,0.5,openevidence,2,4,0.75,,,,0,False,False,no_human_pairwise
45b205af-f8ef-4b71-97a6-683ffc049b39,clinical_utility,gemini-3.1-pro,3.25,3.0,0.25,openevidence,4,4,4,0.433,0.5,openevidence,2,4,0.75,,,,0,False,False,no_human_pairwise
45b205af-f8ef-4b71-97a6-683ffc049b39,completeness,gemini-3.1-pro,3.75,3.5,0.25,openevidence,4,4,4,0.433,0.75,openevidence,3,4,0.75,,,,0,False,False,no_human_pairwise
45b205af-f8ef-4b71-97a6-683ffc049b39,source_quality,gemini-3.1-pro,2.5,2.5,0.0,tie,4,4,4,0.7071,0.5,openevidence,2,4,0.75,,,,0,False,False,no_human_pairwise
45b205af-f8ef-4b71-97a6-683ffc049b39,verifiability,gemini-3.1-pro,2.25,2.75,-0.5,gemini-3.1-pro,4,4,4,0.5,0.5,openevidence,2,4,0.75,,,,0,True,False,no_human_pairwise
45b205af-f8ef-4b71-97a6-683ffc049b39,accuracy,gpt-5.5,3.0,4.0,-1.0,gpt-5.5,4,4,4,0.0,-0.5,gpt-5.5,-2,4,0.5,1.0,openevidence,1,1,False,True,
45b205af-f8ef-4b71-97a6-683ffc049b39,clinical_utility,gpt-5.5,3.25,4.0,-0.75,gpt-5.5,4,4,4,0.433,-1.0,gpt-5.5,-4,4,1.0,1.0,openevidence,1,1,False,True,
45b205af-f8ef-4b71-97a6-683ffc049b39,completeness,gpt-5.5,3.75,4.0,-0.25,gpt-5.5,4,4,4,0.433,-0.5,gpt-5.5,-2,4,0.75,0.0,tie,0,1,False,False,
45b205af-f8ef-4b71-97a6-683ffc049b39,source_quality,gpt-5.5,2.5,3.25,-0.75,gpt-5.5,4,4,4,0.433,-0.25,gpt-5.5,-1,4,0.5,1.0,openevidence,1,1,False,True,
45b205af-f8ef-4b71-97a6-683ffc049b39,verifiability,gpt-5.5,2.25,3.25,-1.0,gpt-5.5,4,4,4,0.0,0.0,tie,0,4,0.5,0.0,tie,0,1,False,False,
469aac68-cc4d-4b8f-9bee-1b747f8f7a23,accuracy,claude-opus-4-8,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
469aac68-cc4d-4b8f-9bee-1b747f8f7a23,clinical_utility,claude-opus-4-8,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
469aac68-cc4d-4b8f-9bee-1b747f8f7a23,completeness,claude-opus-4-8,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
469aac68-cc4d-4b8f-9bee-1b747f8f7a23,source_quality,claude-opus-4-8,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
469aac68-cc4d-4b8f-9bee-1b747f8f7a23,verifiability,claude-opus-4-8,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
469aac68-cc4d-4b8f-9bee-1b747f8f7a23,accuracy,gemini-3.1-pro,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
469aac68-cc4d-4b8f-9bee-1b747f8f7a23,clinical_utility,gemini-3.1-pro,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
469aac68-cc4d-4b8f-9bee-1b747f8f7a23,completeness,gemini-3.1-pro,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
469aac68-cc4d-4b8f-9bee-1b747f8f7a23,source_quality,gemini-3.1-pro,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
469aac68-cc4d-4b8f-9bee-1b747f8f7a23,verifiability,gemini-3.1-pro,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
469aac68-cc4d-4b8f-9bee-1b747f8f7a23,accuracy,gpt-5.5,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
469aac68-cc4d-4b8f-9bee-1b747f8f7a23,clinical_utility,gpt-5.5,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
469aac68-cc4d-4b8f-9bee-1b747f8f7a23,completeness,gpt-5.5,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
469aac68-cc4d-4b8f-9bee-1b747f8f7a23,source_quality,gpt-5.5,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
469aac68-cc4d-4b8f-9bee-1b747f8f7a23,verifiability,gpt-5.5,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
485b8bdb-0add-42c3-9e7a-80ba8e05cb4f,accuracy,claude-opus-4-8,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
485b8bdb-0add-42c3-9e7a-80ba8e05cb4f,clinical_utility,claude-opus-4-8,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
485b8bdb-0add-42c3-9e7a-80ba8e05cb4f,completeness,claude-opus-4-8,,,,,0,0,0,,,,,0,,-1.0,claude-opus-4-8,-1,1,False,False,no_rubric;no_llm_pairwise
485b8bdb-0add-42c3-9e7a-80ba8e05cb4f,source_quality,claude-opus-4-8,,,,,0,0,0,,,,,0,,-1.0,claude-opus-4-8,-1,1,False,False,no_rubric;no_llm_pairwise
485b8bdb-0add-42c3-9e7a-80ba8e05cb4f,verifiability,claude-opus-4-8,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
4ab96e9f-3c17-4712-86b7-59ad06a81f8d,accuracy,claude-opus-4-8,4.0,3.75,0.25,openevidence,4,4,4,0.433,0.75,openevidence,3,4,0.75,,,,0,False,False,no_human_pairwise
4ab96e9f-3c17-4712-86b7-59ad06a81f8d,clinical_utility,claude-opus-4-8,4.0,3.75,0.25,openevidence,4,4,4,0.433,1.0,openevidence,4,4,1.0,,,,0,False,False,no_human_pairwise
4ab96e9f-3c17-4712-86b7-59ad06a81f8d,completeness,claude-opus-4-8,4.0,3.5,0.5,openevidence,4,4,4,0.5,0.5,openevidence,2,4,0.5,,,,0,False,False,no_human_pairwise
4ab96e9f-3c17-4712-86b7-59ad06a81f8d,source_quality,claude-opus-4-8,3.5,3.0,0.5,openevidence,4,4,4,0.5,1.0,openevidence,4,4,1.0,,,,0,False,False,no_human_pairwise
4ab96e9f-3c17-4712-86b7-59ad06a81f8d,verifiability,claude-opus-4-8,3.5,3.0,0.5,openevidence,4,4,4,0.5,0.75,openevidence,3,4,0.75,,,,0,False,False,no_human_pairwise
4ab96e9f-3c17-4712-86b7-59ad06a81f8d,accuracy,gemini-3.1-pro,4.0,4.0,0.0,tie,4,4,4,0.0,-0.25,gemini-3.1-pro,-1,4,0.75,,,,0,False,False,no_human_pairwise
4ab96e9f-3c17-4712-86b7-59ad06a81f8d,clinical_utility,gemini-3.1-pro,4.0,4.0,0.0,tie,4,4,4,0.0,0.25,openevidence,1,4,0.5,,,,0,False,False,no_human_pairwise
4ab96e9f-3c17-4712-86b7-59ad06a81f8d,completeness,gemini-3.1-pro,4.0,4.0,0.0,tie,4,4,4,0.0,0.25,openevidence,1,4,0.5,,,,0,False,False,no_human_pairwise
4ab96e9f-3c17-4712-86b7-59ad06a81f8d,source_quality,gemini-3.1-pro,3.5,3.25,0.25,openevidence,4,4,4,0.433,0.5,openevidence,2,4,0.5,,,,0,False,False,no_human_pairwise
4ab96e9f-3c17-4712-86b7-59ad06a81f8d,verifiability,gemini-3.1-pro,3.5,3.25,0.25,openevidence,4,4,4,0.433,0.25,openevidence,1,4,0.75,,,,0,False,False,no_human_pairwise
4ab96e9f-3c17-4712-86b7-59ad06a81f8d,accuracy,gpt-5.5,4.0,4.0,0.0,tie,4,4,4,0.0,-0.25,gpt-5.5,-1,4,0.5,,,,0,False,False,no_human_pairwise
4ab96e9f-3c17-4712-86b7-59ad06a81f8d,clinical_utility,gpt-5.5,4.0,4.0,0.0,tie,4,4,4,0.0,0.0,tie,0,4,0.5,,,,0,False,False,no_human_pairwise
4ab96e9f-3c17-4712-86b7-59ad06a81f8d,completeness,gpt-5.5,4.0,4.0,0.0,tie,4,4,4,0.0,0.25,openevidence,1,4,0.5,,,,0,False,False,no_human_pairwise
4ab96e9f-3c17-4712-86b7-59ad06a81f8d,source_quality,gpt-5.5,3.5,3.25,0.25,openevidence,4,4,4,0.433,0.75,openevidence,3,4,0.75,,,,0,False,False,no_human_pairwise
4ab96e9f-3c17-4712-86b7-59ad06a81f8d,verifiability,gpt-5.5,3.5,3.5,0.0,tie,4,4,4,0.0,0.75,openevidence,3,4,0.75,,,,0,False,False,no_human_pairwise
4b36e7c7-c757-485a-a0d1-79b85071920b,accuracy,gpt-5.5,,,,,0,0,0,,,,,0,,-1.0,gpt-5.5,-1,1,False,False,no_rubric;no_llm_pairwise
4b36e7c7-c757-485a-a0d1-79b85071920b,clinical_utility,gpt-5.5,,,,,0,0,0,,,,,0,,-1.0,gpt-5.5,-1,1,False,False,no_rubric;no_llm_pairwise
4b36e7c7-c757-485a-a0d1-79b85071920b,completeness,gpt-5.5,,,,,0,0,0,,,,,0,,-1.0,gpt-5.5,-1,1,False,False,no_rubric;no_llm_pairwise
4b36e7c7-c757-485a-a0d1-79b85071920b,source_quality,gpt-5.5,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
4b36e7c7-c757-485a-a0d1-79b85071920b,verifiability,gpt-5.5,,,,,0,0,0,,,,,0,,-1.0,gpt-5.5,-1,1,False,False,no_rubric;no_llm_pairwise
4b48bbd5-f0e0-441c-9bfe-5d373292816b,accuracy,gemini-3.1-pro,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
4b48bbd5-f0e0-441c-9bfe-5d373292816b,clinical_utility,gemini-3.1-pro,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
4b48bbd5-f0e0-441c-9bfe-5d373292816b,completeness,gemini-3.1-pro,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
4b48bbd5-f0e0-441c-9bfe-5d373292816b,source_quality,gemini-3.1-pro,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
4b48bbd5-f0e0-441c-9bfe-5d373292816b,verifiability,gemini-3.1-pro,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
4b7cfc7e-dbff-4534-8dcf-83690d89498c,accuracy,claude-opus-4-8,3.5,4.0,-0.5,claude-opus-4-8,4,4,4,0.5,-0.5,claude-opus-4-8,-2,4,0.5,,,,0,False,False,no_human_pairwise
4b7cfc7e-dbff-4534-8dcf-83690d89498c,clinical_utility,claude-opus-4-8,3.75,4.0,-0.25,claude-opus-4-8,4,4,4,0.433,-1.0,claude-opus-4-8,-4,4,1.0,,,,0,False,False,no_human_pairwise
4b7cfc7e-dbff-4534-8dcf-83690d89498c,completeness,claude-opus-4-8,3.5,4.0,-0.5,claude-opus-4-8,4,4,4,0.5,-1.0,claude-opus-4-8,-4,4,1.0,,,,0,False,False,no_human_pairwise
4b7cfc7e-dbff-4534-8dcf-83690d89498c,source_quality,claude-opus-4-8,2.5,3.0,-0.5,claude-opus-4-8,4,4,4,0.5,-1.0,claude-opus-4-8,-4,4,1.0,,,,0,False,False,no_human_pairwise
4b7cfc7e-dbff-4534-8dcf-83690d89498c,verifiability,claude-opus-4-8,2.5,3.25,-0.75,claude-opus-4-8,4,4,4,0.433,-0.25,claude-opus-4-8,-1,4,0.5,,,,0,False,False,no_human_pairwise
4b7cfc7e-dbff-4534-8dcf-83690d89498c,accuracy,gemini-3.1-pro,3.5,3.75,-0.25,gemini-3.1-pro,4,4,4,0.433,-0.25,gemini-3.1-pro,-1,4,0.75,,,,0,False,False,no_human_pairwise
4b7cfc7e-dbff-4534-8dcf-83690d89498c,clinical_utility,gemini-3.1-pro,3.75,3.75,0.0,tie,4,4,4,0.0,-1.0,gemini-3.1-pro,-4,4,1.0,,,,0,False,False,no_human_pairwise
4b7cfc7e-dbff-4534-8dcf-83690d89498c,completeness,gemini-3.1-pro,3.5,4.0,-0.5,gemini-3.1-pro,4,4,4,0.5,-0.75,gemini-3.1-pro,-3,4,0.75,,,,0,False,False,no_human_pairwise
4b7cfc7e-dbff-4534-8dcf-83690d89498c,source_quality,gemini-3.1-pro,2.5,3.25,-0.75,gemini-3.1-pro,4,4,4,0.433,-1.0,gemini-3.1-pro,-4,4,1.0,,,,0,False,False,no_human_pairwise
4b7cfc7e-dbff-4534-8dcf-83690d89498c,verifiability,gemini-3.1-pro,2.5,3.25,-0.75,gemini-3.1-pro,4,4,4,0.433,-1.0,gemini-3.1-pro,-4,4,1.0,,,,0,False,False,no_human_pairwise
