question_id,opponent,axis,n_votes,mean_vote
150c8362-0b46-4d76-b0a8-abade612cab5,gemini-3.1-pro,source_quality,1,1.0
150c8362-0b46-4d76-b0a8-abade612cab5,gemini-3.1-pro,verifiability,1,1.0
150c8362-0b46-4d76-b0a8-abade612cab5,gpt-5.5,accuracy,1,1.0
150c8362-0b46-4d76-b0a8-abade612cab5,gpt-5.5,clinical_utility,1,1.0
150c8362-0b46-4d76-b0a8-abade612cab5,gpt-5.5,completeness,1,1.0
150c8362-0b46-4d76-b0a8-abade612cab5,gpt-5.5,source_quality,1,1.0
150c8362-0b46-4d76-b0a8-abade612cab5,gpt-5.5,verifiability,1,1.0
152a9b42-4b84-444e-9cd3-9807ea88b2bc,claude-opus-4-8,accuracy,1,1.0
152a9b42-4b84-444e-9cd3-9807ea88b2bc,claude-opus-4-8,clinical_utility,1,1.0
152a9b42-4b84-444e-9cd3-9807ea88b2bc,claude-opus-4-8,completeness,1,-1.0
152a9b42-4b84-444e-9cd3-9807ea88b2bc,claude-opus-4-8,source_quality,1,-1.0
152a9b42-4b84-444e-9cd3-9807ea88b2bc,claude-opus-4-8,verifiability,1,-1.0
152a9b42-4b84-444e-9cd3-9807ea88b2bc,gpt-5.5,accuracy,1,0.0
152a9b42-4b84-444e-9cd3-9807ea88b2bc,gpt-5.5,clinical_utility,1,0.0
152a9b42-4b84-444e-9cd3-9807ea88b2bc,gpt-5.5,completeness,1,1.0
152a9b42-4b84-444e-9cd3-9807ea88b2bc,gpt-5.5,source_quality,1,1.0
152a9b42-4b84-444e-9cd3-9807ea88b2bc,gpt-5.5,verifiability,1,1.0
15551594-18ab-4efa-b0b5-81029702256b,claude-opus-4-8,accuracy,1,0.0
15551594-18ab-4efa-b0b5-81029702256b,claude-opus-4-8,clinical_utility,1,1.0
15551594-18ab-4efa-b0b5-81029702256b,claude-opus-4-8,completeness,1,0.0
15551594-18ab-4efa-b0b5-81029702256b,claude-opus-4-8,source_quality,1,1.0
15551594-18ab-4efa-b0b5-81029702256b,claude-opus-4-8,verifiability,1,1.0
15ab5691-a4ce-48d9-9c0b-6fcd390d6273,claude-opus-4-8,accuracy,1,0.0
15ab5691-a4ce-48d9-9c0b-6fcd390d6273,claude-opus-4-8,clinical_utility,1,1.0
15ab5691-a4ce-48d9-9c0b-6fcd390d6273,claude-opus-4-8,completeness,1,1.0
15ab5691-a4ce-48d9-9c0b-6fcd390d6273,claude-opus-4-8,source_quality,1,0.0
15ab5691-a4ce-48d9-9c0b-6fcd390d6273,claude-opus-4-8,verifiability,1,1.0
15ab5691-a4ce-48d9-9c0b-6fcd390d6273,gpt-5.5,accuracy,1,-1.0
15ab5691-a4ce-48d9-9c0b-6fcd390d6273,gpt-5.5,clinical_utility,1,-1.0
15ab5691-a4ce-48d9-9c0b-6fcd390d6273,gpt-5.5,completeness,1,-1.0
15ab5691-a4ce-48d9-9c0b-6fcd390d6273,gpt-5.5,source_quality,1,1.0
15ab5691-a4ce-48d9-9c0b-6fcd390d6273,gpt-5.5,verifiability,1,-1.0
15f2c20e-ec35-4a09-8050-4e9ac1fdd356,claude-opus-4-8,accuracy,1,0.0
15f2c20e-ec35-4a09-8050-4e9ac1fdd356,claude-opus-4-8,clinical_utility,1,1.0
15f2c20e-ec35-4a09-8050-4e9ac1fdd356,claude-opus-4-8,completeness,1,1.0
15f2c20e-ec35-4a09-8050-4e9ac1fdd356,claude-opus-4-8,source_quality,1,1.0
15f2c20e-ec35-4a09-8050-4e9ac1fdd356,claude-opus-4-8,verifiability,1,0.0
15f2c20e-ec35-4a09-8050-4e9ac1fdd356,gpt-5.5,accuracy,1,1.0
15f2c20e-ec35-4a09-8050-4e9ac1fdd356,gpt-5.5,clinical_utility,1,1.0
15f2c20e-ec35-4a09-8050-4e9ac1fdd356,gpt-5.5,completeness,1,1.0
15f2c20e-ec35-4a09-8050-4e9ac1fdd356,gpt-5.5,source_quality,1,1.0
15f2c20e-ec35-4a09-8050-4e9ac1fdd356,gpt-5.5,verifiability,1,0.0
15f3261a-1378-4052-9aaf-bdf42b310dd6,claude-opus-4-8,accuracy,1,1.0
15f3261a-1378-4052-9aaf-bdf42b310dd6,claude-opus-4-8,clinical_utility,1,1.0
15f3261a-1378-4052-9aaf-bdf42b310dd6,claude-opus-4-8,completeness,1,1.0
15f3261a-1378-4052-9aaf-bdf42b310dd6,claude-opus-4-8,source_quality,1,1.0
15f3261a-1378-4052-9aaf-bdf42b310dd6,claude-opus-4-8,verifiability,1,1.0
15f3261a-1378-4052-9aaf-bdf42b310dd6,gpt-5.5,accuracy,1,1.0
15f3261a-1378-4052-9aaf-bdf42b310dd6,gpt-5.5,clinical_utility,1,1.0
15f3261a-1378-4052-9aaf-bdf42b310dd6,gpt-5.5,completeness,1,1.0
15f3261a-1378-4052-9aaf-bdf42b310dd6,gpt-5.5,source_quality,1,1.0
15f3261a-1378-4052-9aaf-bdf42b310dd6,gpt-5.5,verifiability,1,1.0
166fe59f-e32a-44bb-a362-256b39ea5340,claude-opus-4-8,accuracy,1,1.0
166fe59f-e32a-44bb-a362-256b39ea5340,claude-opus-4-8,clinical_utility,1,1.0
166fe59f-e32a-44bb-a362-256b39ea5340,claude-opus-4-8,completeness,1,1.0
166fe59f-e32a-44bb-a362-256b39ea5340,claude-opus-4-8,source_quality,1,1.0
166fe59f-e32a-44bb-a362-256b39ea5340,claude-opus-4-8,verifiability,1,0.0
166fe59f-e32a-44bb-a362-256b39ea5340,gpt-5.5,accuracy,1,0.0
166fe59f-e32a-44bb-a362-256b39ea5340,gpt-5.5,clinical_utility,1,-1.0
166fe59f-e32a-44bb-a362-256b39ea5340,gpt-5.5,completeness,1,1.0
166fe59f-e32a-44bb-a362-256b39ea5340,gpt-5.5,source_quality,1,-1.0
166fe59f-e32a-44bb-a362-256b39ea5340,gpt-5.5,verifiability,1,0.0
168b7031-80a8-48cd-8e23-046864ebcca6,claude-opus-4-8,accuracy,1,0.0
168b7031-80a8-48cd-8e23-046864ebcca6,claude-opus-4-8,clinical_utility,1,1.0
168b7031-80a8-48cd-8e23-046864ebcca6,claude-opus-4-8,completeness,1,1.0
168b7031-80a8-48cd-8e23-046864ebcca6,claude-opus-4-8,source_quality,1,1.0
168b7031-80a8-48cd-8e23-046864ebcca6,claude-opus-4-8,verifiability,1,1.0
168b7031-80a8-48cd-8e23-046864ebcca6,gpt-5.5,accuracy,1,1.0
168b7031-80a8-48cd-8e23-046864ebcca6,gpt-5.5,clinical_utility,1,1.0
168b7031-80a8-48cd-8e23-046864ebcca6,gpt-5.5,completeness,1,1.0
168b7031-80a8-48cd-8e23-046864ebcca6,gpt-5.5,source_quality,1,1.0
168b7031-80a8-48cd-8e23-046864ebcca6,gpt-5.5,verifiability,1,1.0
16c0fc15-6734-4d0c-962a-05dd4391207c,gemini-3.1-pro,accuracy,2,-1.0
16c0fc15-6734-4d0c-962a-05dd4391207c,gemini-3.1-pro,clinical_utility,2,-1.0
16c0fc15-6734-4d0c-962a-05dd4391207c,gemini-3.1-pro,completeness,2,-1.0
16c0fc15-6734-4d0c-962a-05dd4391207c,gemini-3.1-pro,source_quality,2,0.5
16c0fc15-6734-4d0c-962a-05dd4391207c,gemini-3.1-pro,verifiability,2,-1.0
173dfb70-c6da-4b5b-8ec9-1842190e8805,claude-opus-4-8,accuracy,1,-1.0
173dfb70-c6da-4b5b-8ec9-1842190e8805,claude-opus-4-8,clinical_utility,1,-1.0
173dfb70-c6da-4b5b-8ec9-1842190e8805,claude-opus-4-8,completeness,1,-1.0
173dfb70-c6da-4b5b-8ec9-1842190e8805,claude-opus-4-8,source_quality,1,-1.0
173dfb70-c6da-4b5b-8ec9-1842190e8805,claude-opus-4-8,verifiability,1,-1.0
173dfb70-c6da-4b5b-8ec9-1842190e8805,gpt-5.5,accuracy,1,-1.0
173dfb70-c6da-4b5b-8ec9-1842190e8805,gpt-5.5,clinical_utility,1,-1.0
173dfb70-c6da-4b5b-8ec9-1842190e8805,gpt-5.5,completeness,1,-1.0
173dfb70-c6da-4b5b-8ec9-1842190e8805,gpt-5.5,source_quality,1,-1.0
173dfb70-c6da-4b5b-8ec9-1842190e8805,gpt-5.5,verifiability,1,-1.0
1870255a-91a5-44a3-8d65-bf59fb055e6d,claude-opus-4-8,accuracy,1,0.0
1870255a-91a5-44a3-8d65-bf59fb055e6d,claude-opus-4-8,clinical_utility,1,0.0
1870255a-91a5-44a3-8d65-bf59fb055e6d,claude-opus-4-8,completeness,1,0.0
1870255a-91a5-44a3-8d65-bf59fb055e6d,claude-opus-4-8,source_quality,1,0.0
1870255a-91a5-44a3-8d65-bf59fb055e6d,claude-opus-4-8,verifiability,1,0.0
188ade51-f4b5-45fa-a454-9a276b4b7711,claude-opus-4-8,accuracy,1,1.0
188ade51-f4b5-45fa-a454-9a276b4b7711,claude-opus-4-8,clinical_utility,1,1.0
188ade51-f4b5-45fa-a454-9a276b4b7711,claude-opus-4-8,completeness,1,-1.0
188ade51-f4b5-45fa-a454-9a276b4b7711,claude-opus-4-8,source_quality,1,0.0
188ade51-f4b5-45fa-a454-9a276b4b7711,claude-opus-4-8,verifiability,1,0.0
18972b64-8043-4ba5-ba67-803482bf81dd,gemini-3.1-pro,accuracy,1,-1.0
18972b64-8043-4ba5-ba67-803482bf81dd,gemini-3.1-pro,clinical_utility,1,-1.0
18972b64-8043-4ba5-ba67-803482bf81dd,gemini-3.1-pro,completeness,1,-1.0
18972b64-8043-4ba5-ba67-803482bf81dd,gemini-3.1-pro,source_quality,1,-1.0
18972b64-8043-4ba5-ba67-803482bf81dd,gemini-3.1-pro,verifiability,1,-1.0
18972b64-8043-4ba5-ba67-803482bf81dd,gpt-5.5,accuracy,2,-0.5
18972b64-8043-4ba5-ba67-803482bf81dd,gpt-5.5,clinical_utility,2,-1.0
18972b64-8043-4ba5-ba67-803482bf81dd,gpt-5.5,completeness,2,-1.0
18972b64-8043-4ba5-ba67-803482bf81dd,gpt-5.5,source_quality,2,0.5
18972b64-8043-4ba5-ba67-803482bf81dd,gpt-5.5,verifiability,2,0.0
19147695-9b4a-4310-abb7-21a2d02e37b5,claude-opus-4-8,accuracy,1,1.0
19147695-9b4a-4310-abb7-21a2d02e37b5,claude-opus-4-8,clinical_utility,1,1.0
19147695-9b4a-4310-abb7-21a2d02e37b5,claude-opus-4-8,completeness,1,1.0
19147695-9b4a-4310-abb7-21a2d02e37b5,claude-opus-4-8,source_quality,1,1.0
19147695-9b4a-4310-abb7-21a2d02e37b5,claude-opus-4-8,verifiability,1,0.0
196031f9-33f4-4307-af5a-326544b5a9d0,claude-opus-4-8,accuracy,1,0.0
196031f9-33f4-4307-af5a-326544b5a9d0,claude-opus-4-8,clinical_utility,1,-1.0
196031f9-33f4-4307-af5a-326544b5a9d0,claude-opus-4-8,completeness,1,-1.0
196031f9-33f4-4307-af5a-326544b5a9d0,claude-opus-4-8,source_quality,1,1.0
196031f9-33f4-4307-af5a-326544b5a9d0,claude-opus-4-8,verifiability,1,0.0
196031f9-33f4-4307-af5a-326544b5a9d0,gemini-3.1-pro,accuracy,1,0.0
196031f9-33f4-4307-af5a-326544b5a9d0,gemini-3.1-pro,clinical_utility,1,-1.0
196031f9-33f4-4307-af5a-326544b5a9d0,gemini-3.1-pro,completeness,1,-1.0
196031f9-33f4-4307-af5a-326544b5a9d0,gemini-3.1-pro,source_quality,1,1.0
196031f9-33f4-4307-af5a-326544b5a9d0,gemini-3.1-pro,verifiability,1,1.0
196031f9-33f4-4307-af5a-326544b5a9d0,gpt-5.5,accuracy,1,1.0
196031f9-33f4-4307-af5a-326544b5a9d0,gpt-5.5,clinical_utility,1,1.0
196031f9-33f4-4307-af5a-326544b5a9d0,gpt-5.5,completeness,1,1.0
196031f9-33f4-4307-af5a-326544b5a9d0,gpt-5.5,source_quality,1,1.0
196031f9-33f4-4307-af5a-326544b5a9d0,gpt-5.5,verifiability,1,1.0
19d43cd0-3020-48c3-8ba9-080ce48bccbb,claude-opus-4-8,accuracy,1,1.0
19d43cd0-3020-48c3-8ba9-080ce48bccbb,claude-opus-4-8,clinical_utility,1,1.0
19d43cd0-3020-48c3-8ba9-080ce48bccbb,claude-opus-4-8,completeness,1,1.0
19d43cd0-3020-48c3-8ba9-080ce48bccbb,claude-opus-4-8,source_quality,1,1.0
19d43cd0-3020-48c3-8ba9-080ce48bccbb,claude-opus-4-8,verifiability,1,0.0
19d43cd0-3020-48c3-8ba9-080ce48bccbb,gemini-3.1-pro,accuracy,1,1.0
19d43cd0-3020-48c3-8ba9-080ce48bccbb,gemini-3.1-pro,clinical_utility,1,1.0
19d43cd0-3020-48c3-8ba9-080ce48bccbb,gemini-3.1-pro,completeness,1,1.0
19d43cd0-3020-48c3-8ba9-080ce48bccbb,gemini-3.1-pro,source_quality,1,1.0
19d43cd0-3020-48c3-8ba9-080ce48bccbb,gemini-3.1-pro,verifiability,1,0.0
19e5cac6-7b76-4d1b-85db-423b1577aaa9,gemini-3.1-pro,accuracy,1,1.0
19e5cac6-7b76-4d1b-85db-423b1577aaa9,gemini-3.1-pro,clinical_utility,1,1.0
19e5cac6-7b76-4d1b-85db-423b1577aaa9,gemini-3.1-pro,completeness,1,-1.0
19e5cac6-7b76-4d1b-85db-423b1577aaa9,gemini-3.1-pro,source_quality,1,-1.0
19e5cac6-7b76-4d1b-85db-423b1577aaa9,gemini-3.1-pro,verifiability,1,0.0
19e5cac6-7b76-4d1b-85db-423b1577aaa9,gpt-5.5,accuracy,1,1.0
19e5cac6-7b76-4d1b-85db-423b1577aaa9,gpt-5.5,clinical_utility,1,1.0
19e5cac6-7b76-4d1b-85db-423b1577aaa9,gpt-5.5,completeness,1,1.0
19e5cac6-7b76-4d1b-85db-423b1577aaa9,gpt-5.5,source_quality,1,1.0
19e5cac6-7b76-4d1b-85db-423b1577aaa9,gpt-5.5,verifiability,1,0.0
1a1177b2-da49-46ac-8221-fba861815426,gpt-5.5,accuracy,1,0.0
1a1177b2-da49-46ac-8221-fba861815426,gpt-5.5,clinical_utility,1,1.0
1a1177b2-da49-46ac-8221-fba861815426,gpt-5.5,completeness,1,1.0
1a1177b2-da49-46ac-8221-fba861815426,gpt-5.5,source_quality,1,1.0
1a1177b2-da49-46ac-8221-fba861815426,gpt-5.5,verifiability,1,1.0
1aa05974-81bc-485f-9e3e-a9bc6549b8fa,claude-opus-4-8,accuracy,1,0.0
1aa05974-81bc-485f-9e3e-a9bc6549b8fa,claude-opus-4-8,clinical_utility,1,1.0
1aa05974-81bc-485f-9e3e-a9bc6549b8fa,claude-opus-4-8,completeness,1,1.0
1aa05974-81bc-485f-9e3e-a9bc6549b8fa,claude-opus-4-8,source_quality,1,1.0
1aa05974-81bc-485f-9e3e-a9bc6549b8fa,claude-opus-4-8,verifiability,1,1.0
1aa05974-81bc-485f-9e3e-a9bc6549b8fa,gemini-3.1-pro,accuracy,1,1.0
1aa05974-81bc-485f-9e3e-a9bc6549b8fa,gemini-3.1-pro,clinical_utility,1,-1.0
1aa05974-81bc-485f-9e3e-a9bc6549b8fa,gemini-3.1-pro,completeness,1,-1.0
1aa05974-81bc-485f-9e3e-a9bc6549b8fa,gemini-3.1-pro,source_quality,1,1.0
1aa05974-81bc-485f-9e3e-a9bc6549b8fa,gemini-3.1-pro,verifiability,1,1.0
1b544b94-4daa-49e0-9436-f0927e36d902,claude-opus-4-8,accuracy,1,-1.0
1b544b94-4daa-49e0-9436-f0927e36d902,claude-opus-4-8,clinical_utility,1,-1.0
1b544b94-4daa-49e0-9436-f0927e36d902,claude-opus-4-8,completeness,1,-1.0
1b544b94-4daa-49e0-9436-f0927e36d902,claude-opus-4-8,source_quality,1,-1.0
1b544b94-4daa-49e0-9436-f0927e36d902,claude-opus-4-8,verifiability,1,-1.0
1b544b94-4daa-49e0-9436-f0927e36d902,gemini-3.1-pro,accuracy,2,0.5
1b544b94-4daa-49e0-9436-f0927e36d902,gemini-3.1-pro,clinical_utility,2,-1.0
1b544b94-4daa-49e0-9436-f0927e36d902,gemini-3.1-pro,completeness,2,1.0
1b544b94-4daa-49e0-9436-f0927e36d902,gemini-3.1-pro,source_quality,2,1.0
1b544b94-4daa-49e0-9436-f0927e36d902,gemini-3.1-pro,verifiability,2,0.5
1ba1604e-256f-464e-8c6d-e67ebe23631f,claude-opus-4-8,accuracy,1,-1.0
1ba1604e-256f-464e-8c6d-e67ebe23631f,claude-opus-4-8,clinical_utility,1,-1.0
1ba1604e-256f-464e-8c6d-e67ebe23631f,claude-opus-4-8,completeness,1,-1.0
1ba1604e-256f-464e-8c6d-e67ebe23631f,claude-opus-4-8,source_quality,1,-1.0
1ba1604e-256f-464e-8c6d-e67ebe23631f,claude-opus-4-8,verifiability,1,-1.0
1bb7ec84-eb58-4f10-8708-e9ea0d0a85e9,gemini-3.1-pro,accuracy,1,0.0
1bb7ec84-eb58-4f10-8708-e9ea0d0a85e9,gemini-3.1-pro,clinical_utility,1,-1.0
1bb7ec84-eb58-4f10-8708-e9ea0d0a85e9,gemini-3.1-pro,completeness,1,0.0
1bb7ec84-eb58-4f10-8708-e9ea0d0a85e9,gemini-3.1-pro,source_quality,1,0.0
1bb7ec84-eb58-4f10-8708-e9ea0d0a85e9,gemini-3.1-pro,verifiability,1,0.0
1c26e603-4dcf-4c07-857c-5d87db1d20f4,gemini-3.1-pro,accuracy,1,0.0
1c26e603-4dcf-4c07-857c-5d87db1d20f4,gemini-3.1-pro,clinical_utility,1,-1.0
1c26e603-4dcf-4c07-857c-5d87db1d20f4,gemini-3.1-pro,completeness,1,1.0
1c26e603-4dcf-4c07-857c-5d87db1d20f4,gemini-3.1-pro,source_quality,1,0.0
1c26e603-4dcf-4c07-857c-5d87db1d20f4,gemini-3.1-pro,verifiability,1,-1.0
1c43af80-a775-464f-ab4d-1a2b6e7af536,claude-opus-4-8,accuracy,2,1.0
1c43af80-a775-464f-ab4d-1a2b6e7af536,claude-opus-4-8,clinical_utility,2,1.0
1c43af80-a775-464f-ab4d-1a2b6e7af536,claude-opus-4-8,completeness,2,1.0
1c43af80-a775-464f-ab4d-1a2b6e7af536,claude-opus-4-8,source_quality,2,1.0
1c43af80-a775-464f-ab4d-1a2b6e7af536,claude-opus-4-8,verifiability,2,1.0
1d37e63a-6a54-4030-b120-78e51d4a33c1,gpt-5.5,accuracy,1,1.0
1d37e63a-6a54-4030-b120-78e51d4a33c1,gpt-5.5,clinical_utility,1,1.0
1d37e63a-6a54-4030-b120-78e51d4a33c1,gpt-5.5,completeness,1,0.0
1d37e63a-6a54-4030-b120-78e51d4a33c1,gpt-5.5,source_quality,1,1.0
1d37e63a-6a54-4030-b120-78e51d4a33c1,gpt-5.5,verifiability,1,1.0
1dc3bfb3-2625-454c-b88f-7ad2c632be96,claude-opus-4-8,accuracy,1,0.0
1dc3bfb3-2625-454c-b88f-7ad2c632be96,claude-opus-4-8,clinical_utility,1,1.0
1dc3bfb3-2625-454c-b88f-7ad2c632be96,claude-opus-4-8,completeness,1,-1.0
1dc3bfb3-2625-454c-b88f-7ad2c632be96,claude-opus-4-8,source_quality,1,1.0
1dc3bfb3-2625-454c-b88f-7ad2c632be96,claude-opus-4-8,verifiability,1,1.0
1dc3bfb3-2625-454c-b88f-7ad2c632be96,gpt-5.5,accuracy,1,1.0
1dc3bfb3-2625-454c-b88f-7ad2c632be96,gpt-5.5,clinical_utility,1,1.0
1dc3bfb3-2625-454c-b88f-7ad2c632be96,gpt-5.5,completeness,1,1.0
1dc3bfb3-2625-454c-b88f-7ad2c632be96,gpt-5.5,source_quality,1,1.0
1dc3bfb3-2625-454c-b88f-7ad2c632be96,gpt-5.5,verifiability,1,1.0
1e30bec4-c70c-4af6-967f-a80fe8568277,gpt-5.5,accuracy,1,1.0
1e30bec4-c70c-4af6-967f-a80fe8568277,gpt-5.5,clinical_utility,1,1.0
1e30bec4-c70c-4af6-967f-a80fe8568277,gpt-5.5,completeness,1,1.0
1e30bec4-c70c-4af6-967f-a80fe8568277,gpt-5.5,source_quality,1,1.0
1e30bec4-c70c-4af6-967f-a80fe8568277,gpt-5.5,verifiability,1,1.0
1e45e014-c0cf-4c93-ba3e-0d61da24d015,claude-opus-4-8,accuracy,2,-1.0
1e45e014-c0cf-4c93-ba3e-0d61da24d015,claude-opus-4-8,clinical_utility,2,-1.0
1e45e014-c0cf-4c93-ba3e-0d61da24d015,claude-opus-4-8,completeness,2,-1.0
1e45e014-c0cf-4c93-ba3e-0d61da24d015,claude-opus-4-8,source_quality,2,0.0
1e45e014-c0cf-4c93-ba3e-0d61da24d015,claude-opus-4-8,verifiability,2,-1.0
1e45e014-c0cf-4c93-ba3e-0d61da24d015,gemini-3.1-pro,accuracy,1,0.0
1e45e014-c0cf-4c93-ba3e-0d61da24d015,gemini-3.1-pro,clinical_utility,1,1.0
1e45e014-c0cf-4c93-ba3e-0d61da24d015,gemini-3.1-pro,completeness,1,1.0
1e45e014-c0cf-4c93-ba3e-0d61da24d015,gemini-3.1-pro,source_quality,1,0.0
1e45e014-c0cf-4c93-ba3e-0d61da24d015,gemini-3.1-pro,verifiability,1,0.0
1ec1f6fe-c4b2-4d68-aa11-270f7b7a9ffa,gemini-3.1-pro,accuracy,1,-1.0
1ec1f6fe-c4b2-4d68-aa11-270f7b7a9ffa,gemini-3.1-pro,clinical_utility,1,-1.0
1ec1f6fe-c4b2-4d68-aa11-270f7b7a9ffa,gemini-3.1-pro,completeness,1,-1.0
1ec1f6fe-c4b2-4d68-aa11-270f7b7a9ffa,gemini-3.1-pro,source_quality,1,-1.0
1ec1f6fe-c4b2-4d68-aa11-270f7b7a9ffa,gemini-3.1-pro,verifiability,1,-1.0
1ec462da-130e-4165-8151-4038f00ea388,gpt-5.5,accuracy,1,0.0
1ec462da-130e-4165-8151-4038f00ea388,gpt-5.5,clinical_utility,1,0.0
1ec462da-130e-4165-8151-4038f00ea388,gpt-5.5,completeness,1,1.0
1ec462da-130e-4165-8151-4038f00ea388,gpt-5.5,source_quality,1,1.0
1ec462da-130e-4165-8151-4038f00ea388,gpt-5.5,verifiability,1,1.0
1f0f8345-9991-427f-a505-435fa999b98f,claude-opus-4-8,accuracy,1,0.0
1f0f8345-9991-427f-a505-435fa999b98f,claude-opus-4-8,clinical_utility,1,1.0
1f0f8345-9991-427f-a505-435fa999b98f,claude-opus-4-8,completeness,1,-1.0
1f0f8345-9991-427f-a505-435fa999b98f,claude-opus-4-8,source_quality,1,-1.0
1f0f8345-9991-427f-a505-435fa999b98f,claude-opus-4-8,verifiability,1,0.0
1f0f8345-9991-427f-a505-435fa999b98f,gpt-5.5,accuracy,2,0.5
1f0f8345-9991-427f-a505-435fa999b98f,gpt-5.5,clinical_utility,2,-0.5
1f0f8345-9991-427f-a505-435fa999b98f,gpt-5.5,completeness,2,1.0
1f0f8345-9991-427f-a505-435fa999b98f,gpt-5.5,source_quality,2,-0.5
1f0f8345-9991-427f-a505-435fa999b98f,gpt-5.5,verifiability,2,0.0
1f31941b-4807-484f-8881-8a37696c5331,claude-opus-4-8,accuracy,2,0.5
1f31941b-4807-484f-8881-8a37696c5331,claude-opus-4-8,clinical_utility,2,0.0
1f31941b-4807-484f-8881-8a37696c5331,claude-opus-4-8,completeness,2,0.5
1f31941b-4807-484f-8881-8a37696c5331,claude-opus-4-8,source_quality,2,1.0
1f31941b-4807-484f-8881-8a37696c5331,claude-opus-4-8,verifiability,2,0.5
1f3484de-893f-4f24-9677-930bed0a8871,gemini-3.1-pro,accuracy,2,-0.5
1f3484de-893f-4f24-9677-930bed0a8871,gemini-3.1-pro,clinical_utility,2,-0.5
1f3484de-893f-4f24-9677-930bed0a8871,gemini-3.1-pro,completeness,2,0.5
1f3484de-893f-4f24-9677-930bed0a8871,gemini-3.1-pro,source_quality,2,0.0
1f3484de-893f-4f24-9677-930bed0a8871,gemini-3.1-pro,verifiability,2,0.5
1f3484de-893f-4f24-9677-930bed0a8871,gpt-5.5,accuracy,1,1.0
1f3484de-893f-4f24-9677-930bed0a8871,gpt-5.5,clinical_utility,1,1.0
1f3484de-893f-4f24-9677-930bed0a8871,gpt-5.5,completeness,1,1.0
1f3484de-893f-4f24-9677-930bed0a8871,gpt-5.5,source_quality,1,1.0
1f3484de-893f-4f24-9677-930bed0a8871,gpt-5.5,verifiability,1,0.0
1f732f27-bf53-4376-9907-70d30d5885e8,gemini-3.1-pro,accuracy,1,0.0
1f732f27-bf53-4376-9907-70d30d5885e8,gemini-3.1-pro,clinical_utility,1,-1.0
1f732f27-bf53-4376-9907-70d30d5885e8,gemini-3.1-pro,completeness,1,0.0
1f732f27-bf53-4376-9907-70d30d5885e8,gemini-3.1-pro,source_quality,1,1.0
1f732f27-bf53-4376-9907-70d30d5885e8,gemini-3.1-pro,verifiability,1,0.0
1fca231a-9b69-49f5-a16b-358817ef0859,claude-opus-4-8,accuracy,1,0.0
1fca231a-9b69-49f5-a16b-358817ef0859,claude-opus-4-8,clinical_utility,1,-1.0
1fca231a-9b69-49f5-a16b-358817ef0859,claude-opus-4-8,completeness,1,-1.0
1fca231a-9b69-49f5-a16b-358817ef0859,claude-opus-4-8,source_quality,1,-1.0
1fca231a-9b69-49f5-a16b-358817ef0859,claude-opus-4-8,verifiability,1,0.0
2010793f-a415-4c26-bd93-52ef3e1ef724,claude-opus-4-8,accuracy,1,0.0
2010793f-a415-4c26-bd93-52ef3e1ef724,claude-opus-4-8,clinical_utility,1,0.0
2010793f-a415-4c26-bd93-52ef3e1ef724,claude-opus-4-8,completeness,1,0.0
2010793f-a415-4c26-bd93-52ef3e1ef724,claude-opus-4-8,source_quality,1,0.0
2010793f-a415-4c26-bd93-52ef3e1ef724,claude-opus-4-8,verifiability,1,0.0
205007d8-18f6-4891-abd6-9e83866d5204,gemini-3.1-pro,accuracy,1,0.0
205007d8-18f6-4891-abd6-9e83866d5204,gemini-3.1-pro,clinical_utility,1,-1.0
205007d8-18f6-4891-abd6-9e83866d5204,gemini-3.1-pro,completeness,1,0.0
205007d8-18f6-4891-abd6-9e83866d5204,gemini-3.1-pro,source_quality,1,-1.0
205007d8-18f6-4891-abd6-9e83866d5204,gemini-3.1-pro,verifiability,1,0.0
2069a823-0d66-40bc-a861-41af9f37d524,gpt-5.5,accuracy,2,0.0
2069a823-0d66-40bc-a861-41af9f37d524,gpt-5.5,clinical_utility,2,0.0
2069a823-0d66-40bc-a861-41af9f37d524,gpt-5.5,completeness,2,0.0
2069a823-0d66-40bc-a861-41af9f37d524,gpt-5.5,source_quality,2,0.5
2069a823-0d66-40bc-a861-41af9f37d524,gpt-5.5,verifiability,2,0.0
20fd3675-b955-42ec-83a1-558730fb2f0f,claude-opus-4-8,accuracy,1,1.0
20fd3675-b955-42ec-83a1-558730fb2f0f,claude-opus-4-8,clinical_utility,1,1.0
20fd3675-b955-42ec-83a1-558730fb2f0f,claude-opus-4-8,completeness,1,1.0
20fd3675-b955-42ec-83a1-558730fb2f0f,claude-opus-4-8,source_quality,1,1.0
20fd3675-b955-42ec-83a1-558730fb2f0f,claude-opus-4-8,verifiability,1,1.0
20fd3675-b955-42ec-83a1-558730fb2f0f,gemini-3.1-pro,accuracy,1,1.0
20fd3675-b955-42ec-83a1-558730fb2f0f,gemini-3.1-pro,clinical_utility,1,0.0
20fd3675-b955-42ec-83a1-558730fb2f0f,gemini-3.1-pro,completeness,1,1.0
20fd3675-b955-42ec-83a1-558730fb2f0f,gemini-3.1-pro,source_quality,1,1.0
20fd3675-b955-42ec-83a1-558730fb2f0f,gemini-3.1-pro,verifiability,1,1.0
21b0cc35-cc89-4412-ae59-1f949a689671,claude-opus-4-8,accuracy,1,1.0
21b0cc35-cc89-4412-ae59-1f949a689671,claude-opus-4-8,clinical_utility,1,1.0
