question_id,opponent,judge,axis,vote
7cf6f25a-5121-44fb-8700-e7f258e8af98,claude-opus-4-8,grok-4.3,clinical_utility,0
7cf6f25a-5121-44fb-8700-e7f258e8af98,claude-opus-4-8,grok-4.3,source_quality,1
7cf6f25a-5121-44fb-8700-e7f258e8af98,claude-opus-4-8,grok-4.3,completeness,-1
7cf6f25a-5121-44fb-8700-e7f258e8af98,claude-opus-4-8,grok-4.3,verifiability,1
7cf6f25a-5121-44fb-8700-e7f258e8af98,gemini-3.1-pro,gemini-3.5-flash,accuracy,-1
7cf6f25a-5121-44fb-8700-e7f258e8af98,gemini-3.1-pro,gemini-3.5-flash,clinical_utility,-1
7cf6f25a-5121-44fb-8700-e7f258e8af98,gemini-3.1-pro,gemini-3.5-flash,source_quality,-1
7cf6f25a-5121-44fb-8700-e7f258e8af98,gemini-3.1-pro,gemini-3.5-flash,completeness,-1
7cf6f25a-5121-44fb-8700-e7f258e8af98,gemini-3.1-pro,gemini-3.5-flash,verifiability,0
7cf6f25a-5121-44fb-8700-e7f258e8af98,gpt-5.5,opus-4.8,accuracy,0
7cf6f25a-5121-44fb-8700-e7f258e8af98,gpt-5.5,opus-4.8,clinical_utility,0
7cf6f25a-5121-44fb-8700-e7f258e8af98,gpt-5.5,opus-4.8,source_quality,1
7cf6f25a-5121-44fb-8700-e7f258e8af98,gpt-5.5,opus-4.8,completeness,-1
7cf6f25a-5121-44fb-8700-e7f258e8af98,gpt-5.5,opus-4.8,verifiability,1
7cf6f25a-5121-44fb-8700-e7f258e8af98,claude-opus-4-8,opus-4.8,accuracy,-1
7cf6f25a-5121-44fb-8700-e7f258e8af98,claude-opus-4-8,opus-4.8,clinical_utility,0
7cf6f25a-5121-44fb-8700-e7f258e8af98,claude-opus-4-8,opus-4.8,source_quality,1
7cf6f25a-5121-44fb-8700-e7f258e8af98,claude-opus-4-8,opus-4.8,completeness,0
7cf6f25a-5121-44fb-8700-e7f258e8af98,claude-opus-4-8,opus-4.8,verifiability,1
7cf6f25a-5121-44fb-8700-e7f258e8af98,gemini-3.1-pro,grok-4.3,accuracy,-1
7cf6f25a-5121-44fb-8700-e7f258e8af98,gemini-3.1-pro,grok-4.3,clinical_utility,0
7cf6f25a-5121-44fb-8700-e7f258e8af98,gemini-3.1-pro,grok-4.3,source_quality,1
7cf6f25a-5121-44fb-8700-e7f258e8af98,gemini-3.1-pro,grok-4.3,completeness,0
7cf6f25a-5121-44fb-8700-e7f258e8af98,gemini-3.1-pro,grok-4.3,verifiability,1
4538103f-6bda-4be4-8e38-ee72351a88d4,gpt-5.5,grok-4.3,accuracy,0
4538103f-6bda-4be4-8e38-ee72351a88d4,gpt-5.5,grok-4.3,clinical_utility,0
4538103f-6bda-4be4-8e38-ee72351a88d4,gpt-5.5,grok-4.3,source_quality,1
4538103f-6bda-4be4-8e38-ee72351a88d4,gpt-5.5,grok-4.3,completeness,1
4538103f-6bda-4be4-8e38-ee72351a88d4,gpt-5.5,grok-4.3,verifiability,1
4538103f-6bda-4be4-8e38-ee72351a88d4,gpt-5.5,gemini-3.5-flash,accuracy,0
4538103f-6bda-4be4-8e38-ee72351a88d4,gpt-5.5,gemini-3.5-flash,clinical_utility,1
4538103f-6bda-4be4-8e38-ee72351a88d4,gpt-5.5,gemini-3.5-flash,source_quality,0
4538103f-6bda-4be4-8e38-ee72351a88d4,gpt-5.5,gemini-3.5-flash,completeness,1
4538103f-6bda-4be4-8e38-ee72351a88d4,gpt-5.5,gemini-3.5-flash,verifiability,0
7cf6f25a-5121-44fb-8700-e7f258e8af98,gemini-3.1-pro,opus-4.8,accuracy,0
7cf6f25a-5121-44fb-8700-e7f258e8af98,gemini-3.1-pro,opus-4.8,clinical_utility,1
7cf6f25a-5121-44fb-8700-e7f258e8af98,gemini-3.1-pro,opus-4.8,source_quality,1
7cf6f25a-5121-44fb-8700-e7f258e8af98,gemini-3.1-pro,opus-4.8,completeness,1
7cf6f25a-5121-44fb-8700-e7f258e8af98,gemini-3.1-pro,opus-4.8,verifiability,1
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,grok-4.3,accuracy,0
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,grok-4.3,clinical_utility,0
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,grok-4.3,source_quality,0
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,grok-4.3,completeness,0
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,grok-4.3,verifiability,0
4538103f-6bda-4be4-8e38-ee72351a88d4,gpt-5.5,opus-4.8,accuracy,0
4538103f-6bda-4be4-8e38-ee72351a88d4,gpt-5.5,opus-4.8,clinical_utility,1
4538103f-6bda-4be4-8e38-ee72351a88d4,gpt-5.5,opus-4.8,source_quality,0
4538103f-6bda-4be4-8e38-ee72351a88d4,gpt-5.5,opus-4.8,completeness,1
4538103f-6bda-4be4-8e38-ee72351a88d4,gpt-5.5,opus-4.8,verifiability,-1
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,opus-4.8,accuracy,0
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,opus-4.8,clinical_utility,0
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,opus-4.8,source_quality,1
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,opus-4.8,completeness,-1
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,opus-4.8,verifiability,1
2e304e8c-8809-4df8-bf86-521a6a87dba1,gemini-3.1-pro,gemini-3.5-flash,accuracy,0
2e304e8c-8809-4df8-bf86-521a6a87dba1,gemini-3.1-pro,gemini-3.5-flash,clinical_utility,-1
2e304e8c-8809-4df8-bf86-521a6a87dba1,gemini-3.1-pro,gemini-3.5-flash,source_quality,1
2e304e8c-8809-4df8-bf86-521a6a87dba1,gemini-3.1-pro,gemini-3.5-flash,completeness,-1
2e304e8c-8809-4df8-bf86-521a6a87dba1,gemini-3.1-pro,gemini-3.5-flash,verifiability,0
1251ff09-f34d-4486-9d64-bf120aa53cca,gpt-5.5,gemini-3.5-flash,accuracy,1
1251ff09-f34d-4486-9d64-bf120aa53cca,gpt-5.5,gemini-3.5-flash,clinical_utility,1
1251ff09-f34d-4486-9d64-bf120aa53cca,gpt-5.5,gemini-3.5-flash,source_quality,1
1251ff09-f34d-4486-9d64-bf120aa53cca,gpt-5.5,gemini-3.5-flash,completeness,1
1251ff09-f34d-4486-9d64-bf120aa53cca,gpt-5.5,gemini-3.5-flash,verifiability,1
cb1ed4c8-db36-405f-bd08-d3997dbb4f49,gemini-3.1-pro,opus-4.8,accuracy,1
cb1ed4c8-db36-405f-bd08-d3997dbb4f49,gemini-3.1-pro,opus-4.8,clinical_utility,1
cb1ed4c8-db36-405f-bd08-d3997dbb4f49,gemini-3.1-pro,opus-4.8,source_quality,1
cb1ed4c8-db36-405f-bd08-d3997dbb4f49,gemini-3.1-pro,opus-4.8,completeness,1
cb1ed4c8-db36-405f-bd08-d3997dbb4f49,gemini-3.1-pro,opus-4.8,verifiability,1
cb1ed4c8-db36-405f-bd08-d3997dbb4f49,claude-opus-4-8,gemini-3.5-flash,accuracy,1
cb1ed4c8-db36-405f-bd08-d3997dbb4f49,claude-opus-4-8,gemini-3.5-flash,clinical_utility,1
cb1ed4c8-db36-405f-bd08-d3997dbb4f49,claude-opus-4-8,gemini-3.5-flash,source_quality,1
cb1ed4c8-db36-405f-bd08-d3997dbb4f49,claude-opus-4-8,gemini-3.5-flash,completeness,1
cb1ed4c8-db36-405f-bd08-d3997dbb4f49,claude-opus-4-8,gemini-3.5-flash,verifiability,1
cb1ed4c8-db36-405f-bd08-d3997dbb4f49,claude-opus-4-8,opus-4.8,accuracy,0
cb1ed4c8-db36-405f-bd08-d3997dbb4f49,claude-opus-4-8,opus-4.8,clinical_utility,1
cb1ed4c8-db36-405f-bd08-d3997dbb4f49,claude-opus-4-8,opus-4.8,source_quality,1
cb1ed4c8-db36-405f-bd08-d3997dbb4f49,claude-opus-4-8,opus-4.8,completeness,1
cb1ed4c8-db36-405f-bd08-d3997dbb4f49,claude-opus-4-8,opus-4.8,verifiability,1
9b1a4758-2998-48d4-8622-cd8eee6b8424,claude-opus-4-8,gemini-3.5-flash,accuracy,1
9b1a4758-2998-48d4-8622-cd8eee6b8424,claude-opus-4-8,gemini-3.5-flash,clinical_utility,1
9b1a4758-2998-48d4-8622-cd8eee6b8424,claude-opus-4-8,gemini-3.5-flash,source_quality,1
9b1a4758-2998-48d4-8622-cd8eee6b8424,claude-opus-4-8,gemini-3.5-flash,completeness,1
9b1a4758-2998-48d4-8622-cd8eee6b8424,claude-opus-4-8,gemini-3.5-flash,verifiability,0
05100e52-4a85-44d7-98df-4fa5c773ea14,gemini-3.1-pro,gemini-3.5-flash,accuracy,0
05100e52-4a85-44d7-98df-4fa5c773ea14,gemini-3.1-pro,gemini-3.5-flash,clinical_utility,-1
05100e52-4a85-44d7-98df-4fa5c773ea14,gemini-3.1-pro,gemini-3.5-flash,source_quality,0
05100e52-4a85-44d7-98df-4fa5c773ea14,gemini-3.1-pro,gemini-3.5-flash,completeness,0
05100e52-4a85-44d7-98df-4fa5c773ea14,gemini-3.1-pro,gemini-3.5-flash,verifiability,0
cb1ed4c8-db36-405f-bd08-d3997dbb4f49,claude-opus-4-8,grok-4.3,accuracy,0
cb1ed4c8-db36-405f-bd08-d3997dbb4f49,claude-opus-4-8,grok-4.3,clinical_utility,0
cb1ed4c8-db36-405f-bd08-d3997dbb4f49,claude-opus-4-8,grok-4.3,source_quality,1
cb1ed4c8-db36-405f-bd08-d3997dbb4f49,claude-opus-4-8,grok-4.3,completeness,1
cb1ed4c8-db36-405f-bd08-d3997dbb4f49,claude-opus-4-8,grok-4.3,verifiability,0
8191019b-fa39-4b92-a868-febb885b9c7a,gemini-3.1-pro,gpt-5.5,accuracy,1
8191019b-fa39-4b92-a868-febb885b9c7a,gemini-3.1-pro,gpt-5.5,clinical_utility,1
8191019b-fa39-4b92-a868-febb885b9c7a,gemini-3.1-pro,gpt-5.5,source_quality,1
8191019b-fa39-4b92-a868-febb885b9c7a,gemini-3.1-pro,gpt-5.5,completeness,1
8191019b-fa39-4b92-a868-febb885b9c7a,gemini-3.1-pro,gpt-5.5,verifiability,1
0978b441-dc3d-407b-a471-693ceb4da6f0,gemini-3.1-pro,gemini-3.5-flash,accuracy,-1
0978b441-dc3d-407b-a471-693ceb4da6f0,gemini-3.1-pro,gemini-3.5-flash,clinical_utility,-1
0978b441-dc3d-407b-a471-693ceb4da6f0,gemini-3.1-pro,gemini-3.5-flash,source_quality,0
0978b441-dc3d-407b-a471-693ceb4da6f0,gemini-3.1-pro,gemini-3.5-flash,completeness,-1
0978b441-dc3d-407b-a471-693ceb4da6f0,gemini-3.1-pro,gemini-3.5-flash,verifiability,0
9b1a4758-2998-48d4-8622-cd8eee6b8424,gemini-3.1-pro,gpt-5.5,accuracy,0
9b1a4758-2998-48d4-8622-cd8eee6b8424,gemini-3.1-pro,gpt-5.5,clinical_utility,-1
9b1a4758-2998-48d4-8622-cd8eee6b8424,gemini-3.1-pro,gpt-5.5,source_quality,1
9b1a4758-2998-48d4-8622-cd8eee6b8424,gemini-3.1-pro,gpt-5.5,completeness,0
9b1a4758-2998-48d4-8622-cd8eee6b8424,gemini-3.1-pro,gpt-5.5,verifiability,1
2cef781c-7e47-4355-ba0e-c22ccea92066,gpt-5.5,gpt-5.5,accuracy,-1
2cef781c-7e47-4355-ba0e-c22ccea92066,gpt-5.5,gpt-5.5,clinical_utility,-1
2cef781c-7e47-4355-ba0e-c22ccea92066,gpt-5.5,gpt-5.5,source_quality,1
2cef781c-7e47-4355-ba0e-c22ccea92066,gpt-5.5,gpt-5.5,completeness,1
2cef781c-7e47-4355-ba0e-c22ccea92066,gpt-5.5,gpt-5.5,verifiability,1
8cd4efb6-44cb-4c5b-96df-a9b26422daa9,gpt-5.5,gpt-5.5,accuracy,-1
8cd4efb6-44cb-4c5b-96df-a9b26422daa9,gpt-5.5,gpt-5.5,clinical_utility,-1
8cd4efb6-44cb-4c5b-96df-a9b26422daa9,gpt-5.5,gpt-5.5,source_quality,1
8cd4efb6-44cb-4c5b-96df-a9b26422daa9,gpt-5.5,gpt-5.5,completeness,1
8cd4efb6-44cb-4c5b-96df-a9b26422daa9,gpt-5.5,gpt-5.5,verifiability,0
8cd4efb6-44cb-4c5b-96df-a9b26422daa9,gemini-3.1-pro,gpt-5.5,accuracy,0
8cd4efb6-44cb-4c5b-96df-a9b26422daa9,gemini-3.1-pro,gpt-5.5,clinical_utility,1
8cd4efb6-44cb-4c5b-96df-a9b26422daa9,gemini-3.1-pro,gpt-5.5,source_quality,1
8cd4efb6-44cb-4c5b-96df-a9b26422daa9,gemini-3.1-pro,gpt-5.5,completeness,1
8cd4efb6-44cb-4c5b-96df-a9b26422daa9,gemini-3.1-pro,gpt-5.5,verifiability,1
15551594-18ab-4efa-b0b5-81029702256b,claude-opus-4-8,gpt-5.5,accuracy,-1
15551594-18ab-4efa-b0b5-81029702256b,claude-opus-4-8,gpt-5.5,clinical_utility,1
15551594-18ab-4efa-b0b5-81029702256b,claude-opus-4-8,gpt-5.5,source_quality,1
15551594-18ab-4efa-b0b5-81029702256b,claude-opus-4-8,gpt-5.5,completeness,1
15551594-18ab-4efa-b0b5-81029702256b,claude-opus-4-8,gpt-5.5,verifiability,1
0978b441-dc3d-407b-a471-693ceb4da6f0,claude-opus-4-8,gpt-5.5,accuracy,1
0978b441-dc3d-407b-a471-693ceb4da6f0,claude-opus-4-8,gpt-5.5,clinical_utility,1
0978b441-dc3d-407b-a471-693ceb4da6f0,claude-opus-4-8,gpt-5.5,source_quality,1
0978b441-dc3d-407b-a471-693ceb4da6f0,claude-opus-4-8,gpt-5.5,completeness,1
0978b441-dc3d-407b-a471-693ceb4da6f0,claude-opus-4-8,gpt-5.5,verifiability,1
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,gemini-3.5-flash,accuracy,0
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,gemini-3.5-flash,clinical_utility,1
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,gemini-3.5-flash,source_quality,1
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,gemini-3.5-flash,completeness,1
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,gemini-3.5-flash,verifiability,1
96d3c58d-c095-4a6b-bdfd-8427e6441bbc,claude-opus-4-8,gpt-5.5,accuracy,-1
96d3c58d-c095-4a6b-bdfd-8427e6441bbc,claude-opus-4-8,gpt-5.5,clinical_utility,-1
96d3c58d-c095-4a6b-bdfd-8427e6441bbc,claude-opus-4-8,gpt-5.5,source_quality,1
96d3c58d-c095-4a6b-bdfd-8427e6441bbc,claude-opus-4-8,gpt-5.5,completeness,1
96d3c58d-c095-4a6b-bdfd-8427e6441bbc,claude-opus-4-8,gpt-5.5,verifiability,1
2c127941-6e21-4787-bc5b-db7fe9c1f2d6,claude-opus-4-8,gpt-5.5,accuracy,-1
2c127941-6e21-4787-bc5b-db7fe9c1f2d6,claude-opus-4-8,gpt-5.5,clinical_utility,1
2c127941-6e21-4787-bc5b-db7fe9c1f2d6,claude-opus-4-8,gpt-5.5,source_quality,1
2c127941-6e21-4787-bc5b-db7fe9c1f2d6,claude-opus-4-8,gpt-5.5,completeness,1
2c127941-6e21-4787-bc5b-db7fe9c1f2d6,claude-opus-4-8,gpt-5.5,verifiability,1
4538103f-6bda-4be4-8e38-ee72351a88d4,gemini-3.1-pro,opus-4.8,accuracy,1
4538103f-6bda-4be4-8e38-ee72351a88d4,gemini-3.1-pro,opus-4.8,clinical_utility,1
4538103f-6bda-4be4-8e38-ee72351a88d4,gemini-3.1-pro,opus-4.8,source_quality,1
4538103f-6bda-4be4-8e38-ee72351a88d4,gemini-3.1-pro,opus-4.8,completeness,1
4538103f-6bda-4be4-8e38-ee72351a88d4,gemini-3.1-pro,opus-4.8,verifiability,1
4538103f-6bda-4be4-8e38-ee72351a88d4,gemini-3.1-pro,gemini-3.5-flash,accuracy,0
4538103f-6bda-4be4-8e38-ee72351a88d4,gemini-3.1-pro,gemini-3.5-flash,clinical_utility,1
4538103f-6bda-4be4-8e38-ee72351a88d4,gemini-3.1-pro,gemini-3.5-flash,source_quality,1
4538103f-6bda-4be4-8e38-ee72351a88d4,gemini-3.1-pro,gemini-3.5-flash,completeness,1
4538103f-6bda-4be4-8e38-ee72351a88d4,gemini-3.1-pro,gemini-3.5-flash,verifiability,1
4538103f-6bda-4be4-8e38-ee72351a88d4,gemini-3.1-pro,grok-4.3,accuracy,0
4538103f-6bda-4be4-8e38-ee72351a88d4,gemini-3.1-pro,grok-4.3,clinical_utility,0
4538103f-6bda-4be4-8e38-ee72351a88d4,gemini-3.1-pro,grok-4.3,source_quality,1
4538103f-6bda-4be4-8e38-ee72351a88d4,gemini-3.1-pro,grok-4.3,completeness,1
4538103f-6bda-4be4-8e38-ee72351a88d4,gemini-3.1-pro,grok-4.3,verifiability,1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gpt-5.5,opus-4.8,accuracy,0
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gpt-5.5,opus-4.8,clinical_utility,-1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gpt-5.5,opus-4.8,source_quality,0
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gpt-5.5,opus-4.8,completeness,0
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gpt-5.5,opus-4.8,verifiability,-1
7cf6f25a-5121-44fb-8700-e7f258e8af98,gpt-5.5,gpt-5.5,accuracy,-1
7cf6f25a-5121-44fb-8700-e7f258e8af98,gpt-5.5,gpt-5.5,clinical_utility,-1
7cf6f25a-5121-44fb-8700-e7f258e8af98,gpt-5.5,gpt-5.5,source_quality,-1
7cf6f25a-5121-44fb-8700-e7f258e8af98,gpt-5.5,gpt-5.5,completeness,-1
7cf6f25a-5121-44fb-8700-e7f258e8af98,gpt-5.5,gpt-5.5,verifiability,-1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gpt-5.5,gemini-3.5-flash,accuracy,0
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gpt-5.5,gemini-3.5-flash,clinical_utility,0
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gpt-5.5,gemini-3.5-flash,source_quality,0
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gpt-5.5,gemini-3.5-flash,completeness,0
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gpt-5.5,gemini-3.5-flash,verifiability,0
4538103f-6bda-4be4-8e38-ee72351a88d4,gemini-3.1-pro,gpt-5.5,accuracy,1
4538103f-6bda-4be4-8e38-ee72351a88d4,gemini-3.1-pro,gpt-5.5,clinical_utility,1
4538103f-6bda-4be4-8e38-ee72351a88d4,gemini-3.1-pro,gpt-5.5,source_quality,1
4538103f-6bda-4be4-8e38-ee72351a88d4,gemini-3.1-pro,gpt-5.5,completeness,1
4538103f-6bda-4be4-8e38-ee72351a88d4,gemini-3.1-pro,gpt-5.5,verifiability,1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,claude-opus-4-8,opus-4.8,accuracy,-1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,claude-opus-4-8,opus-4.8,clinical_utility,-1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,claude-opus-4-8,opus-4.8,source_quality,0
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,claude-opus-4-8,opus-4.8,completeness,-1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,claude-opus-4-8,opus-4.8,verifiability,-1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,claude-opus-4-8,gemini-3.5-flash,accuracy,0
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,claude-opus-4-8,gemini-3.5-flash,clinical_utility,1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,claude-opus-4-8,gemini-3.5-flash,source_quality,1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,claude-opus-4-8,gemini-3.5-flash,completeness,1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,claude-opus-4-8,gemini-3.5-flash,verifiability,1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,claude-opus-4-8,grok-4.3,accuracy,0
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,claude-opus-4-8,grok-4.3,clinical_utility,0
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,claude-opus-4-8,grok-4.3,source_quality,1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,claude-opus-4-8,grok-4.3,completeness,0
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,claude-opus-4-8,grok-4.3,verifiability,-1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gemini-3.1-pro,opus-4.8,accuracy,1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gemini-3.1-pro,opus-4.8,clinical_utility,1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gemini-3.1-pro,opus-4.8,source_quality,1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gemini-3.1-pro,opus-4.8,completeness,1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gemini-3.1-pro,opus-4.8,verifiability,1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gpt-5.5,grok-4.3,accuracy,0
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gpt-5.5,grok-4.3,clinical_utility,1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gpt-5.5,grok-4.3,source_quality,1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gpt-5.5,grok-4.3,completeness,1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gpt-5.5,grok-4.3,verifiability,1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gemini-3.1-pro,gemini-3.5-flash,accuracy,-1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gemini-3.1-pro,gemini-3.5-flash,clinical_utility,1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gemini-3.1-pro,gemini-3.5-flash,source_quality,1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gemini-3.1-pro,gemini-3.5-flash,completeness,1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gemini-3.1-pro,gemini-3.5-flash,verifiability,1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gemini-3.1-pro,grok-4.3,accuracy,0
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gemini-3.1-pro,grok-4.3,clinical_utility,1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gemini-3.1-pro,grok-4.3,source_quality,1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gemini-3.1-pro,grok-4.3,completeness,1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gemini-3.1-pro,grok-4.3,verifiability,1
7cf6f25a-5121-44fb-8700-e7f258e8af98,claude-opus-4-8,gpt-5.5,accuracy,-1
7cf6f25a-5121-44fb-8700-e7f258e8af98,claude-opus-4-8,gpt-5.5,clinical_utility,-1
7cf6f25a-5121-44fb-8700-e7f258e8af98,claude-opus-4-8,gpt-5.5,source_quality,1
7cf6f25a-5121-44fb-8700-e7f258e8af98,claude-opus-4-8,gpt-5.5,completeness,-1
7cf6f25a-5121-44fb-8700-e7f258e8af98,claude-opus-4-8,gpt-5.5,verifiability,1
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,gpt-5.5,gemini-3.5-flash,accuracy,-1
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,gpt-5.5,gemini-3.5-flash,clinical_utility,-1
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,gpt-5.5,gemini-3.5-flash,source_quality,-1
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,gpt-5.5,gemini-3.5-flash,completeness,0
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,gpt-5.5,gemini-3.5-flash,verifiability,-1
4538103f-6bda-4be4-8e38-ee72351a88d4,gpt-5.5,gpt-5.5,accuracy,0
4538103f-6bda-4be4-8e38-ee72351a88d4,gpt-5.5,gpt-5.5,clinical_utility,-1
4538103f-6bda-4be4-8e38-ee72351a88d4,gpt-5.5,gpt-5.5,source_quality,-1
4538103f-6bda-4be4-8e38-ee72351a88d4,gpt-5.5,gpt-5.5,completeness,0
4538103f-6bda-4be4-8e38-ee72351a88d4,gpt-5.5,gpt-5.5,verifiability,1
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,gpt-5.5,opus-4.8,accuracy,0
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,gpt-5.5,opus-4.8,clinical_utility,-1
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,gpt-5.5,opus-4.8,source_quality,1
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,gpt-5.5,opus-4.8,completeness,1
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,gpt-5.5,opus-4.8,verifiability,1
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,gpt-5.5,grok-4.3,accuracy,-1
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,gpt-5.5,grok-4.3,clinical_utility,-1
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,gpt-5.5,grok-4.3,source_quality,1
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,gpt-5.5,grok-4.3,completeness,1
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,gpt-5.5,grok-4.3,verifiability,0
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gpt-5.5,gpt-5.5,accuracy,0
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gpt-5.5,gpt-5.5,clinical_utility,-1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gpt-5.5,gpt-5.5,source_quality,1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gpt-5.5,gpt-5.5,completeness,1
a8af8cf1-9aa3-4d34-b394-81c56de4f34f,gpt-5.5,gpt-5.5,verifiability,1
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,gpt-5.5,accuracy,0
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,gpt-5.5,clinical_utility,0
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,gpt-5.5,source_quality,1
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,gpt-5.5,completeness,-1
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,gpt-5.5,verifiability,1
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,gemini-3.1-pro,opus-4.8,accuracy,1
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,gemini-3.1-pro,opus-4.8,clinical_utility,1
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,gemini-3.1-pro,opus-4.8,source_quality,1
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,gemini-3.1-pro,opus-4.8,completeness,1
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,gemini-3.1-pro,opus-4.8,verifiability,1
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,claude-opus-4-8,opus-4.8,accuracy,0
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,claude-opus-4-8,opus-4.8,clinical_utility,1
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,claude-opus-4-8,opus-4.8,source_quality,1
d8db9dc5-effd-4776-9a8c-1a6a5c490ab5,claude-opus-4-8,opus-4.8,completeness,1
