question_id,provider,judge,axis,score_1to4
3ca513b6-dede-4c0a-be2b-8d190ea4a639,openevidence,grok-4.3,clinical_utility,4
3ca513b6-dede-4c0a-be2b-8d190ea4a639,openevidence,grok-4.3,source_quality,2
3ca513b6-dede-4c0a-be2b-8d190ea4a639,openevidence,grok-4.3,completeness,3
3ca513b6-dede-4c0a-be2b-8d190ea4a639,openevidence,grok-4.3,verifiability,3
3ca513b6-dede-4c0a-be2b-8d190ea4a639,openevidence,gpt-5.5,accuracy,3
3ca513b6-dede-4c0a-be2b-8d190ea4a639,openevidence,gpt-5.5,clinical_utility,3
3ca513b6-dede-4c0a-be2b-8d190ea4a639,openevidence,gpt-5.5,source_quality,2
3ca513b6-dede-4c0a-be2b-8d190ea4a639,openevidence,gpt-5.5,completeness,3
3ca513b6-dede-4c0a-be2b-8d190ea4a639,openevidence,gpt-5.5,verifiability,2
3ca513b6-dede-4c0a-be2b-8d190ea4a639,openevidence,gemini-3.5-flash,accuracy,4
3ca513b6-dede-4c0a-be2b-8d190ea4a639,openevidence,gemini-3.5-flash,clinical_utility,4
3ca513b6-dede-4c0a-be2b-8d190ea4a639,openevidence,gemini-3.5-flash,source_quality,3
3ca513b6-dede-4c0a-be2b-8d190ea4a639,openevidence,gemini-3.5-flash,completeness,4
3ca513b6-dede-4c0a-be2b-8d190ea4a639,openevidence,gemini-3.5-flash,verifiability,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gemini-3.1-pro,gemini-3.5-flash,accuracy,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gemini-3.1-pro,gemini-3.5-flash,clinical_utility,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gemini-3.1-pro,gemini-3.5-flash,source_quality,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gemini-3.1-pro,gemini-3.5-flash,completeness,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gemini-3.1-pro,gemini-3.5-flash,verifiability,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gemini-3.1-pro,opus-4.8,accuracy,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gemini-3.1-pro,opus-4.8,clinical_utility,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gemini-3.1-pro,opus-4.8,source_quality,2
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gemini-3.1-pro,opus-4.8,completeness,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gemini-3.1-pro,opus-4.8,verifiability,2
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,claude-opus-4-8,gemini-3.5-flash,accuracy,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,claude-opus-4-8,gemini-3.5-flash,clinical_utility,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,claude-opus-4-8,gemini-3.5-flash,source_quality,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,claude-opus-4-8,gemini-3.5-flash,completeness,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,claude-opus-4-8,gemini-3.5-flash,verifiability,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gemini-3.1-pro,grok-4.3,accuracy,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gemini-3.1-pro,grok-4.3,clinical_utility,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gemini-3.1-pro,grok-4.3,source_quality,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gemini-3.1-pro,grok-4.3,completeness,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gemini-3.1-pro,grok-4.3,verifiability,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gpt-5.5,opus-4.8,accuracy,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gpt-5.5,opus-4.8,clinical_utility,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gpt-5.5,opus-4.8,source_quality,2
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gpt-5.5,opus-4.8,completeness,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gpt-5.5,opus-4.8,verifiability,2
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,claude-opus-4-8,grok-4.3,accuracy,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,claude-opus-4-8,grok-4.3,clinical_utility,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,claude-opus-4-8,grok-4.3,source_quality,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,claude-opus-4-8,grok-4.3,completeness,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,claude-opus-4-8,grok-4.3,verifiability,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,openevidence,opus-4.8,accuracy,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,openevidence,opus-4.8,clinical_utility,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,openevidence,opus-4.8,source_quality,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,openevidence,opus-4.8,completeness,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,openevidence,opus-4.8,verifiability,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gpt-5.5,gemini-3.5-flash,accuracy,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gpt-5.5,gemini-3.5-flash,clinical_utility,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gpt-5.5,gemini-3.5-flash,source_quality,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gpt-5.5,gemini-3.5-flash,completeness,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gpt-5.5,gemini-3.5-flash,verifiability,3
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,claude-opus-4-8,opus-4.8,accuracy,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,claude-opus-4-8,opus-4.8,clinical_utility,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,claude-opus-4-8,opus-4.8,source_quality,3
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,claude-opus-4-8,opus-4.8,completeness,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,claude-opus-4-8,opus-4.8,verifiability,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gpt-5.5,grok-4.3,accuracy,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gpt-5.5,grok-4.3,clinical_utility,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gpt-5.5,grok-4.3,source_quality,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gpt-5.5,grok-4.3,completeness,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gpt-5.5,grok-4.3,verifiability,3
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gemini-3.1-pro,opus-4.8,accuracy,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gemini-3.1-pro,opus-4.8,clinical_utility,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gemini-3.1-pro,opus-4.8,source_quality,3
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gemini-3.1-pro,opus-4.8,completeness,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gemini-3.1-pro,opus-4.8,verifiability,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,openevidence,gemini-3.5-flash,accuracy,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,openevidence,gemini-3.5-flash,clinical_utility,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,openevidence,gemini-3.5-flash,source_quality,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,openevidence,gemini-3.5-flash,completeness,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,openevidence,gemini-3.5-flash,verifiability,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,claude-opus-4-8,grok-4.3,accuracy,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,claude-opus-4-8,grok-4.3,clinical_utility,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,claude-opus-4-8,grok-4.3,source_quality,3
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,claude-opus-4-8,grok-4.3,completeness,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,claude-opus-4-8,grok-4.3,verifiability,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,openevidence,grok-4.3,accuracy,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,openevidence,grok-4.3,clinical_utility,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,openevidence,grok-4.3,source_quality,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,openevidence,grok-4.3,completeness,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,openevidence,grok-4.3,verifiability,3
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,claude-opus-4-8,gemini-3.5-flash,accuracy,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,claude-opus-4-8,gemini-3.5-flash,clinical_utility,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,claude-opus-4-8,gemini-3.5-flash,source_quality,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,claude-opus-4-8,gemini-3.5-flash,completeness,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,claude-opus-4-8,gemini-3.5-flash,verifiability,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gpt-5.5,opus-4.8,accuracy,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gpt-5.5,opus-4.8,clinical_utility,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gpt-5.5,opus-4.8,source_quality,3
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gpt-5.5,opus-4.8,completeness,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gpt-5.5,opus-4.8,verifiability,3
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gemini-3.1-pro,grok-4.3,accuracy,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gemini-3.1-pro,grok-4.3,clinical_utility,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gemini-3.1-pro,grok-4.3,source_quality,3
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gemini-3.1-pro,grok-4.3,completeness,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gemini-3.1-pro,grok-4.3,verifiability,3
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gemini-3.1-pro,gemini-3.5-flash,accuracy,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gemini-3.1-pro,gemini-3.5-flash,clinical_utility,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gemini-3.1-pro,gemini-3.5-flash,source_quality,3
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gemini-3.1-pro,gemini-3.5-flash,completeness,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gemini-3.1-pro,gemini-3.5-flash,verifiability,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gemini-3.1-pro,gpt-5.5,accuracy,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gemini-3.1-pro,gpt-5.5,clinical_utility,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gemini-3.1-pro,gpt-5.5,source_quality,2
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gemini-3.1-pro,gpt-5.5,completeness,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gemini-3.1-pro,gpt-5.5,verifiability,2
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,openevidence,opus-4.8,accuracy,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,openevidence,opus-4.8,clinical_utility,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,openevidence,opus-4.8,source_quality,3
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,openevidence,opus-4.8,completeness,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,openevidence,opus-4.8,verifiability,3
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gpt-5.5,gemini-3.5-flash,accuracy,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gpt-5.5,gemini-3.5-flash,clinical_utility,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gpt-5.5,gemini-3.5-flash,source_quality,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gpt-5.5,gemini-3.5-flash,completeness,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gpt-5.5,gemini-3.5-flash,verifiability,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gpt-5.5,grok-4.3,accuracy,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gpt-5.5,grok-4.3,clinical_utility,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gpt-5.5,grok-4.3,source_quality,3
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gpt-5.5,grok-4.3,completeness,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gpt-5.5,grok-4.3,verifiability,3
4458569d-0a11-4196-9350-dc1de4e27565,claude-opus-4-8,opus-4.8,accuracy,4
4458569d-0a11-4196-9350-dc1de4e27565,claude-opus-4-8,opus-4.8,clinical_utility,4
4458569d-0a11-4196-9350-dc1de4e27565,claude-opus-4-8,opus-4.8,source_quality,2
4458569d-0a11-4196-9350-dc1de4e27565,claude-opus-4-8,opus-4.8,completeness,4
4458569d-0a11-4196-9350-dc1de4e27565,claude-opus-4-8,opus-4.8,verifiability,3
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gpt-5.5,gpt-5.5,accuracy,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gpt-5.5,gpt-5.5,clinical_utility,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gpt-5.5,gpt-5.5,source_quality,3
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gpt-5.5,gpt-5.5,completeness,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gpt-5.5,gpt-5.5,verifiability,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,claude-opus-4-8,gpt-5.5,accuracy,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,claude-opus-4-8,gpt-5.5,clinical_utility,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,claude-opus-4-8,gpt-5.5,source_quality,2
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,claude-opus-4-8,gpt-5.5,completeness,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,claude-opus-4-8,gpt-5.5,verifiability,2
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,openevidence,gemini-3.5-flash,accuracy,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,openevidence,gemini-3.5-flash,clinical_utility,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,openevidence,gemini-3.5-flash,source_quality,3
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,openevidence,gemini-3.5-flash,completeness,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,openevidence,gemini-3.5-flash,verifiability,4
4458569d-0a11-4196-9350-dc1de4e27565,gemini-3.1-pro,opus-4.8,accuracy,4
4458569d-0a11-4196-9350-dc1de4e27565,gemini-3.1-pro,opus-4.8,clinical_utility,3
4458569d-0a11-4196-9350-dc1de4e27565,gemini-3.1-pro,opus-4.8,source_quality,2
4458569d-0a11-4196-9350-dc1de4e27565,gemini-3.1-pro,opus-4.8,completeness,4
4458569d-0a11-4196-9350-dc1de4e27565,gemini-3.1-pro,opus-4.8,verifiability,3
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,openevidence,grok-4.3,accuracy,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,openevidence,grok-4.3,clinical_utility,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,openevidence,grok-4.3,source_quality,3
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,openevidence,grok-4.3,completeness,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,openevidence,grok-4.3,verifiability,4
4458569d-0a11-4196-9350-dc1de4e27565,claude-opus-4-8,gemini-3.5-flash,accuracy,4
4458569d-0a11-4196-9350-dc1de4e27565,claude-opus-4-8,gemini-3.5-flash,clinical_utility,4
4458569d-0a11-4196-9350-dc1de4e27565,claude-opus-4-8,gemini-3.5-flash,source_quality,3
4458569d-0a11-4196-9350-dc1de4e27565,claude-opus-4-8,gemini-3.5-flash,completeness,4
4458569d-0a11-4196-9350-dc1de4e27565,claude-opus-4-8,gemini-3.5-flash,verifiability,3
4458569d-0a11-4196-9350-dc1de4e27565,claude-opus-4-8,grok-4.3,accuracy,4
4458569d-0a11-4196-9350-dc1de4e27565,claude-opus-4-8,grok-4.3,clinical_utility,4
4458569d-0a11-4196-9350-dc1de4e27565,claude-opus-4-8,grok-4.3,source_quality,2
4458569d-0a11-4196-9350-dc1de4e27565,claude-opus-4-8,grok-4.3,completeness,4
4458569d-0a11-4196-9350-dc1de4e27565,claude-opus-4-8,grok-4.3,verifiability,3
4458569d-0a11-4196-9350-dc1de4e27565,gpt-5.5,opus-4.8,accuracy,4
4458569d-0a11-4196-9350-dc1de4e27565,gpt-5.5,opus-4.8,clinical_utility,4
4458569d-0a11-4196-9350-dc1de4e27565,gpt-5.5,opus-4.8,source_quality,3
4458569d-0a11-4196-9350-dc1de4e27565,gpt-5.5,opus-4.8,completeness,4
4458569d-0a11-4196-9350-dc1de4e27565,gpt-5.5,opus-4.8,verifiability,3
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,claude-opus-4-8,gpt-5.5,accuracy,3
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,claude-opus-4-8,gpt-5.5,clinical_utility,4
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,claude-opus-4-8,gpt-5.5,source_quality,2
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,claude-opus-4-8,gpt-5.5,completeness,3
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,claude-opus-4-8,gpt-5.5,verifiability,2
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gpt-5.5,gpt-5.5,accuracy,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gpt-5.5,gpt-5.5,clinical_utility,4
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gpt-5.5,gpt-5.5,source_quality,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gpt-5.5,gpt-5.5,completeness,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,gpt-5.5,gpt-5.5,verifiability,2
4458569d-0a11-4196-9350-dc1de4e27565,claude-opus-4-8,gpt-5.5,accuracy,4
4458569d-0a11-4196-9350-dc1de4e27565,claude-opus-4-8,gpt-5.5,clinical_utility,3
4458569d-0a11-4196-9350-dc1de4e27565,claude-opus-4-8,gpt-5.5,source_quality,2
4458569d-0a11-4196-9350-dc1de4e27565,claude-opus-4-8,gpt-5.5,completeness,3
4458569d-0a11-4196-9350-dc1de4e27565,claude-opus-4-8,gpt-5.5,verifiability,2
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gemini-3.1-pro,gpt-5.5,accuracy,3
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gemini-3.1-pro,gpt-5.5,clinical_utility,3
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gemini-3.1-pro,gpt-5.5,source_quality,3
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gemini-3.1-pro,gpt-5.5,completeness,3
41b1cbcd-4a7e-4d54-bb06-7b6cb6a7ec65,gemini-3.1-pro,gpt-5.5,verifiability,2
4458569d-0a11-4196-9350-dc1de4e27565,openevidence,opus-4.8,accuracy,4
4458569d-0a11-4196-9350-dc1de4e27565,openevidence,opus-4.8,clinical_utility,4
4458569d-0a11-4196-9350-dc1de4e27565,openevidence,opus-4.8,source_quality,4
4458569d-0a11-4196-9350-dc1de4e27565,openevidence,opus-4.8,completeness,4
4458569d-0a11-4196-9350-dc1de4e27565,openevidence,opus-4.8,verifiability,4
4458569d-0a11-4196-9350-dc1de4e27565,gemini-3.1-pro,gemini-3.5-flash,accuracy,4
4458569d-0a11-4196-9350-dc1de4e27565,gemini-3.1-pro,gemini-3.5-flash,clinical_utility,4
4458569d-0a11-4196-9350-dc1de4e27565,gemini-3.1-pro,gemini-3.5-flash,source_quality,3
4458569d-0a11-4196-9350-dc1de4e27565,gemini-3.1-pro,gemini-3.5-flash,completeness,4
4458569d-0a11-4196-9350-dc1de4e27565,gemini-3.1-pro,gemini-3.5-flash,verifiability,4
4458569d-0a11-4196-9350-dc1de4e27565,gemini-3.1-pro,gpt-5.5,accuracy,3
4458569d-0a11-4196-9350-dc1de4e27565,gemini-3.1-pro,gpt-5.5,clinical_utility,3
4458569d-0a11-4196-9350-dc1de4e27565,gemini-3.1-pro,gpt-5.5,source_quality,2
4458569d-0a11-4196-9350-dc1de4e27565,gemini-3.1-pro,gpt-5.5,completeness,3
4458569d-0a11-4196-9350-dc1de4e27565,gemini-3.1-pro,gpt-5.5,verifiability,2
4458569d-0a11-4196-9350-dc1de4e27565,gpt-5.5,gemini-3.5-flash,accuracy,4
4458569d-0a11-4196-9350-dc1de4e27565,gpt-5.5,gemini-3.5-flash,clinical_utility,4
4458569d-0a11-4196-9350-dc1de4e27565,gpt-5.5,gemini-3.5-flash,source_quality,4
4458569d-0a11-4196-9350-dc1de4e27565,gpt-5.5,gemini-3.5-flash,completeness,4
4458569d-0a11-4196-9350-dc1de4e27565,gpt-5.5,gemini-3.5-flash,verifiability,4
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,opus-4.8,accuracy,4
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,opus-4.8,clinical_utility,4
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,opus-4.8,source_quality,3
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,opus-4.8,completeness,4
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,opus-4.8,verifiability,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,openevidence,gpt-5.5,accuracy,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,openevidence,gpt-5.5,clinical_utility,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,openevidence,gpt-5.5,source_quality,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,openevidence,gpt-5.5,completeness,3
3f9081c4-cb6c-4ee7-a3f1-002cc1277450,openevidence,gpt-5.5,verifiability,2
4458569d-0a11-4196-9350-dc1de4e27565,gemini-3.1-pro,grok-4.3,accuracy,4
4458569d-0a11-4196-9350-dc1de4e27565,gemini-3.1-pro,grok-4.3,clinical_utility,4
4458569d-0a11-4196-9350-dc1de4e27565,gemini-3.1-pro,grok-4.3,source_quality,2
4458569d-0a11-4196-9350-dc1de4e27565,gemini-3.1-pro,grok-4.3,completeness,4
4458569d-0a11-4196-9350-dc1de4e27565,gemini-3.1-pro,grok-4.3,verifiability,2
4458569d-0a11-4196-9350-dc1de4e27565,gpt-5.5,grok-4.3,accuracy,4
4458569d-0a11-4196-9350-dc1de4e27565,gpt-5.5,grok-4.3,clinical_utility,4
4458569d-0a11-4196-9350-dc1de4e27565,gpt-5.5,grok-4.3,source_quality,2
4458569d-0a11-4196-9350-dc1de4e27565,gpt-5.5,grok-4.3,completeness,4
4458569d-0a11-4196-9350-dc1de4e27565,gpt-5.5,grok-4.3,verifiability,3
4458569d-0a11-4196-9350-dc1de4e27565,openevidence,gemini-3.5-flash,accuracy,4
4458569d-0a11-4196-9350-dc1de4e27565,openevidence,gemini-3.5-flash,clinical_utility,4
4458569d-0a11-4196-9350-dc1de4e27565,openevidence,gemini-3.5-flash,source_quality,4
4458569d-0a11-4196-9350-dc1de4e27565,openevidence,gemini-3.5-flash,completeness,4
4458569d-0a11-4196-9350-dc1de4e27565,openevidence,gemini-3.5-flash,verifiability,4
4458569d-0a11-4196-9350-dc1de4e27565,gpt-5.5,gpt-5.5,accuracy,4
4458569d-0a11-4196-9350-dc1de4e27565,gpt-5.5,gpt-5.5,clinical_utility,4
4458569d-0a11-4196-9350-dc1de4e27565,gpt-5.5,gpt-5.5,source_quality,3
4458569d-0a11-4196-9350-dc1de4e27565,gpt-5.5,gpt-5.5,completeness,4
4458569d-0a11-4196-9350-dc1de4e27565,gpt-5.5,gpt-5.5,verifiability,3
4538103f-6bda-4be4-8e38-ee72351a88d4,gemini-3.1-pro,opus-4.8,accuracy,3
4538103f-6bda-4be4-8e38-ee72351a88d4,gemini-3.1-pro,opus-4.8,clinical_utility,4
4538103f-6bda-4be4-8e38-ee72351a88d4,gemini-3.1-pro,opus-4.8,source_quality,2
4538103f-6bda-4be4-8e38-ee72351a88d4,gemini-3.1-pro,opus-4.8,completeness,3
4538103f-6bda-4be4-8e38-ee72351a88d4,gemini-3.1-pro,opus-4.8,verifiability,2
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,gemini-3.5-flash,accuracy,4
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,gemini-3.5-flash,clinical_utility,4
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,gemini-3.5-flash,source_quality,4
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,gemini-3.5-flash,completeness,4
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,gemini-3.5-flash,verifiability,4
4538103f-6bda-4be4-8e38-ee72351a88d4,gpt-5.5,opus-4.8,accuracy,4
4538103f-6bda-4be4-8e38-ee72351a88d4,gpt-5.5,opus-4.8,clinical_utility,4
4538103f-6bda-4be4-8e38-ee72351a88d4,gpt-5.5,opus-4.8,source_quality,3
4538103f-6bda-4be4-8e38-ee72351a88d4,gpt-5.5,opus-4.8,completeness,4
4538103f-6bda-4be4-8e38-ee72351a88d4,gpt-5.5,opus-4.8,verifiability,3
4458569d-0a11-4196-9350-dc1de4e27565,openevidence,gpt-5.5,accuracy,4
4458569d-0a11-4196-9350-dc1de4e27565,openevidence,gpt-5.5,clinical_utility,4
4458569d-0a11-4196-9350-dc1de4e27565,openevidence,gpt-5.5,source_quality,4
4458569d-0a11-4196-9350-dc1de4e27565,openevidence,gpt-5.5,completeness,4
4458569d-0a11-4196-9350-dc1de4e27565,openevidence,gpt-5.5,verifiability,3
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,grok-4.3,accuracy,4
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,grok-4.3,clinical_utility,4
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,grok-4.3,source_quality,3
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,grok-4.3,completeness,4
4538103f-6bda-4be4-8e38-ee72351a88d4,claude-opus-4-8,grok-4.3,verifiability,3
4538103f-6bda-4be4-8e38-ee72351a88d4,openevidence,opus-4.8,accuracy,4
4538103f-6bda-4be4-8e38-ee72351a88d4,openevidence,opus-4.8,clinical_utility,4
4538103f-6bda-4be4-8e38-ee72351a88d4,openevidence,opus-4.8,source_quality,3
